TimeEnd,IntervalStart,ScenarioId,CohortId,PvBoundaryId,TransferLossFraction,Strategy,ProfileKind,LoadKW,PvKW,GridKW,BatteryKW,FeedInKW
24-Aug-2020 20:30:00,24-Aug-2020 20:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,PSDT,STRUCTURAL_PROXY,12.19997,0.013357,-1.11022302462516e-16,13.0344998189021,NaN
24-Aug-2020 21:00:00,24-Aug-2020 20:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,PSDT,STRUCTURAL_PROXY,15.5166,0.011191,0,16.3920583701188,NaN
24-Aug-2020 21:30:00,24-Aug-2020 21:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,PSDT,STRUCTURAL_PROXY,14.87162,0.00893,5.55111512312578e-17,15.7225302773062,NaN
24-Aug-2020 22:00:00,24-Aug-2020 21:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,PSDT,STRUCTURAL_PROXY,16.79454,0.003154,-7.54951656745106e-15,17.7796796604414,NaN
24-Aug-2020 22:30:00,24-Aug-2020 22:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,PSDT,STRUCTURAL_PROXY,12.835,0.009633,12.825367,5.25895116927706e-16,NaN
24-Aug-2020 23:00:00,24-Aug-2020 22:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,PSDT,STRUCTURAL_PROXY,9.01564,0.006023,9.009617,1.1686558153949e-16,NaN
24-Aug-2020 23:30:00,24-Aug-2020 23:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,PSDT,STRUCTURAL_PROXY,10.04552,0.003629,10.041891,0,NaN
25-Aug-2020 00:00:00,24-Aug-2020 23:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,PSDT,STRUCTURAL_PROXY,11.0438,0.004237,11.039563,4.09029535388216e-16,NaN
24-Aug-2020 00:30:00,24-Aug-2020 00:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,6.75743,0.004807,8.49824231815421,-1.6585787022465,NaN
24-Aug-2020 01:00:00,24-Aug-2020 00:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,6.37418,0.004427,8.4982423181542,-2.02228620224649,NaN
24-Aug-2020 01:30:00,24-Aug-2020 01:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,4.10152,0.003553,8.49824231815424,-4.18043920224653,NaN
24-Aug-2020 02:00:00,24-Aug-2020 01:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,4.11671,0.003135,8.4982423181542,-4.16559070224649,NaN
24-Aug-2020 02:30:00,24-Aug-2020 02:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,4.44797,0.004693,8.4982423181542,-3.85245170224649,NaN
24-Aug-2020 03:00:00,24-Aug-2020 02:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,4.4792,0.004351,8.49824231815421,-3.82244120224649,NaN
24-Aug-2020 03:30:00,24-Aug-2020 03:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,4.24431,0.003154,8.4982423181542,-4.04438970224649,NaN
24-Aug-2020 04:00:00,24-Aug-2020 03:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,3.74379,0.003192,8.49824231815421,-4.5199217022465,NaN
24-Aug-2020 04:30:00,24-Aug-2020 04:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,4.02711,0.003629,8.49824231815421,-4.2512047022465,NaN
24-Aug-2020 05:00:00,24-Aug-2020 04:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,5.83211,0.006441,8.49824231815422,-2.53926670224651,NaN
24-Aug-2020 05:30:00,24-Aug-2020 05:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,7.76492,0.003591,8.49824231815422,-0.700247202246508,NaN
24-Aug-2020 06:00:00,24-Aug-2020 05:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,10.10506,0.001064,8.4982423181542,1.6902670335219,NaN
24-Aug-2020 06:30:00,24-Aug-2020 06:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,10.5033,0,8.4982423181542,2.11058703352189,NaN
24-Aug-2020 07:00:00,24-Aug-2020 06:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,10.14938,0,8.4982423181542,1.73803966510084,NaN
24-Aug-2020 07:30:00,24-Aug-2020 07:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,10.0849,0.07619,8.4982423181542,1.58996598089031,NaN
24-Aug-2020 08:00:00,24-Aug-2020 07:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,10.6098,0.388588,8.4982423181542,1.81650571773242,NaN
24-Aug-2020 08:30:00,24-Aug-2020 08:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,7.82226,1.249174,8.4982423181542,-1.88403555224649,NaN
24-Aug-2020 09:00:00,24-Aug-2020 08:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,10.41748,1.460131,8.4982423181542,0.493225833521889,NaN
24-Aug-2020 09:30:00,24-Aug-2020 09:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,8.14186,2.009022,8.4982423181542,-2.33483620224649,NaN
24-Aug-2020 10:00:00,24-Aug-2020 09:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,5.45138,3.660673,8.4982423181542,-6.54147520224649,NaN
24-Aug-2020 10:30:00,24-Aug-2020 10:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,6.84392,5.845578,8.4982422181542,-7.39530910724649,NaN
24-Aug-2020 11:00:00,24-Aug-2020 10:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,9.1955,4.427418,8.4982422181542,-3.72151154208474,NaN
24-Aug-2020 11:30:00,24-Aug-2020 11:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,14.25528,3.627746,8.49824221815421,2.33698032825873,NaN
24-Aug-2020 12:00:00,24-Aug-2020 11:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,10.01139,4.309922,8.49824221815421,-2.7603558081542,NaN
24-Aug-2020 12:30:00,24-Aug-2020 12:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,10.05596,5.069561,8.4982422181542,-3.4689584181542,NaN
24-Aug-2020 13:00:00,24-Aug-2020 12:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,9.40188,4.902171,8.4982422181542,-3.9663806781542,NaN
24-Aug-2020 13:30:00,24-Aug-2020 13:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,10.58522,6.809847,8.4982422181542,-4.65734109663676,NaN
24-Aug-2020 14:00:00,24-Aug-2020 13:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,10.44682,6.453787,8.49824221815421,-4.4577311581542,NaN
24-Aug-2020 14:30:00,24-Aug-2020 14:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,14.32608,4.7234,8.49824221815421,1.30969179141662,NaN
24-Aug-2020 15:00:00,24-Aug-2020 14:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,8.92004,4.525458,8.4982422181542,-4.0899900625314,NaN
24-Aug-2020 15:30:00,24-Aug-2020 15:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,7.60056,3.510117,8.4982422181542,-4.34694410724649,NaN
24-Aug-2020 16:00:00,24-Aug-2020 15:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,10.59344,3.117691,8.49824221815421,-0.996301178154206,NaN
24-Aug-2020 16:30:00,24-Aug-2020 16:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,12.01244,2.07157,8.4982422181542,1.57538453010277,NaN
24-Aug-2020 17:00:00,24-Aug-2020 16:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,9.71752,1.523382,8.4982422181542,-0.289860914996305,NaN
24-Aug-2020 17:30:00,24-Aug-2020 17:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,10.7835,1.246723,8.4982422181542,1.10319322299558,NaN
24-Aug-2020 18:00:00,24-Aug-2020 17:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,18.87078,1.0011955,8.4982422181542,9.86873339141663,NaN
24-Aug-2020 18:30:00,24-Aug-2020 18:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,18.22888,0.725876,8.4982422181542,9.48018447562716,NaN
24-Aug-2020 19:00:00,24-Aug-2020 18:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,12.09404,0.84094,8.49824221815421,2.92264850859739,NaN
24-Aug-2020 19:30:00,24-Aug-2020 19:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,16.00942,0.335198,8.4982422181542,7.55522229667979,NaN
24-Aug-2020 20:00:00,24-Aug-2020 19:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,13.29302,0.088711,8.49824221815421,4.9537545072061,NaN
24-Aug-2020 20:30:00,24-Aug-2020 20:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,12.19997,0.013357,8.4982422181542,3.88249555983768,NaN
24-Aug-2020 21:00:00,24-Aug-2020 20:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,15.5166,0.011191,8.4982422181542,7.3759650335219,NaN
24-Aug-2020 21:30:00,24-Aug-2020 21:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,14.87162,0.00893,8.4982422181542,6.69941871773242,NaN
24-Aug-2020 22:00:00,24-Aug-2020 21:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,16.79454,0.003154,8.4982422181542,8.72962503352189,NaN
24-Aug-2020 22:30:00,24-Aug-2020 22:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,12.835,0.009633,8.4982423181542,4.59496003604505,NaN
24-Aug-2020 23:00:00,24-Aug-2020 22:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,9.01564,0.006023,8.4982423181542,0.541032304460942,NaN
24-Aug-2020 23:30:00,24-Aug-2020 23:00:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,10.04552,0.003629,8.4982423181542,1.62489334931136,NaN
25-Aug-2020 00:00:00,24-Aug-2020 23:30:00,DC_XI007_H20,H20_PV10,DC_SOURCE,0.07,LL,STRUCTURAL_PROXY,11.0438,0.004237,8.49824231815421,2.67507440194294,NaN
24-Aug-2020 00:30:00,24-Aug-2020 00:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,6.75743,0.00506,6.49085,0.26152,0
24-Aug-2020 01:00:00,24-Aug-2020 00:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,6.37418,0.00466,6.31572,0.0538000000000001,0
24-Aug-2020 01:30:00,24-Aug-2020 01:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,4.10152,0.00374,4.00388,0.0939,0
24-Aug-2020 02:00:00,24-Aug-2020 01:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,4.11671,0.0033,4.05445,0.05896,0
24-Aug-2020 02:30:00,24-Aug-2020 02:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,4.44797,0.00494,4.38901,0.05402,0
24-Aug-2020 03:00:00,24-Aug-2020 02:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,4.4792,0.00458,4.89244,-0.41768,0
24-Aug-2020 03:30:00,24-Aug-2020 03:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,4.24431,0.00332,4.03561,0.20538,0
24-Aug-2020 04:00:00,24-Aug-2020 03:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,3.74379,0.00336,3.65569,0.08474,0
24-Aug-2020 04:30:00,24-Aug-2020 04:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,4.02711,0.00382,3.88993,0.13336,0
24-Aug-2020 05:00:00,24-Aug-2020 04:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,5.83211,0.00678,5.72286,0.10247,0
24-Aug-2020 05:30:00,24-Aug-2020 05:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,7.76492,0.00378,7.13876,0.62498,0
24-Aug-2020 06:00:00,24-Aug-2020 05:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,10.10506,0.00112,31.00028,-20.89634,0
24-Aug-2020 06:30:00,24-Aug-2020 06:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,10.5033,0,33.71518,-23.21188,0
24-Aug-2020 07:00:00,24-Aug-2020 06:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,10.14938,0,33.32428,-23.1749,0
24-Aug-2020 07:30:00,24-Aug-2020 07:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,10.0849,0.0802,33.05796,-23.05056,0.0027
24-Aug-2020 08:00:00,24-Aug-2020 07:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,10.6098,0.40904,33.34382,-23.10758,0.03548
24-Aug-2020 08:30:00,24-Aug-2020 08:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,7.82226,1.31492,5.65188,0.89856,0.04056
24-Aug-2020 09:00:00,24-Aug-2020 08:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,10.41748,1.53698,3.81938,5.14794,0.0465
24-Aug-2020 09:30:00,24-Aug-2020 09:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,8.14186,2.11476,4.75518,1.37114,0.09866
24-Aug-2020 10:00:00,24-Aug-2020 09:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,5.45138,3.85334,2.45988,-0.740480000000001,0.12106
24-Aug-2020 10:30:00,24-Aug-2020 10:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,6.84392,6.15324,2.06852,-1.2658,0.09898
24-Aug-2020 11:00:00,24-Aug-2020 10:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,9.1955,4.66044,3.70636,0.95764,0.12128
24-Aug-2020 11:30:00,24-Aug-2020 11:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,14.25528,3.81868,6.05704,4.50166,0.11748
24-Aug-2020 12:00:00,24-Aug-2020 11:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,10.01139,4.53676,3.25515,2.37008,0.14128
24-Aug-2020 12:30:00,24-Aug-2020 12:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,10.05596,5.33638,5.74352,-0.89466,0.1206
24-Aug-2020 13:00:00,24-Aug-2020 12:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,9.40188,5.16018,6.96338,-2.52004,0.14604
24-Aug-2020 13:30:00,24-Aug-2020 13:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,10.58522,7.16826,6.03578,-2.49814,0.10914
24-Aug-2020 14:00:00,24-Aug-2020 13:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,10.44682,6.79346,7.63872,-3.8865,0.0933
24-Aug-2020 14:30:00,24-Aug-2020 14:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,14.32608,4.972,11.42098,-1.92312,0.10074
24-Aug-2020 15:00:00,24-Aug-2020 14:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,8.92004,4.76364,7.00388,-2.73294,0.0961
24-Aug-2020 15:30:00,24-Aug-2020 15:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,7.60056,3.69486,5.44128,-1.43968,0.08158
24-Aug-2020 16:00:00,24-Aug-2020 15:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,10.59344,3.28178,4.99568,2.44048,0.09306
24-Aug-2020 16:30:00,24-Aug-2020 16:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,12.01244,2.1806,4.27772,5.6684,0.09352
24-Aug-2020 17:00:00,24-Aug-2020 16:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,9.71752,1.60356,5.22284,2.93702,0.03822
24-Aug-2020 17:30:00,24-Aug-2020 17:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,10.7835,1.31234,5.80962,3.7207,0.03978
24-Aug-2020 18:00:00,24-Aug-2020 17:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,18.87078,1.05389,11.48092,6.38843,0.01844
24-Aug-2020 18:30:00,24-Aug-2020 18:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,18.22888,0.76408,13.03082,4.4524,0.01756
24-Aug-2020 19:00:00,24-Aug-2020 18:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,12.09404,0.8852,4.9776,6.2462,0.00824
24-Aug-2020 19:30:00,24-Aug-2020 19:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,16.00942,0.35284,10.1096,5.5557,0.00238
24-Aug-2020 20:00:00,24-Aug-2020 19:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,13.29302,0.09338,10.91556,2.29716,0
24-Aug-2020 20:30:00,24-Aug-2020 20:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,12.19997,0.01406,10.56142,1.62539,0
24-Aug-2020 21:00:00,24-Aug-2020 20:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,15.5166,0.01178,14.02396,1.48086,0
24-Aug-2020 21:30:00,24-Aug-2020 21:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,14.87162,0.0094,13.35134,1.5141,0.00322
24-Aug-2020 22:00:00,24-Aug-2020 21:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,16.79454,0.00332,14.96142,1.83318,0.00302
24-Aug-2020 22:30:00,24-Aug-2020 22:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,12.835,0.01014,11.74953,1.07533,0
24-Aug-2020 23:00:00,24-Aug-2020 22:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,9.01564,0.00634,8.2611,0.7482,0
24-Aug-2020 23:30:00,24-Aug-2020 23:00:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,10.04552,0.00382,9.2998,0.7419,0
25-Aug-2020 00:00:00,24-Aug-2020 23:30:00,OBSERVED_RELEASE_H20_PV10,H20_PV10,OBSERVED_RELEASE_FIELDS,NaN,SB_SC,OBSERVED_RELEASE_PROXY,11.0438,0.00446,10.38178,0.65756,0
