Day,YearMonth,ExperimentId,CaseId,ScenarioId,PairId,CohortId,SensitivityRole,IsPrimary,PvBoundaryId,TransferLossFraction,QualityMode,CapacityRatio,PowerRatio,HouseCount,PvHomeCount,H4MaskAffected,H4AlignmentCategory,Strategy,RecordType,Status,ErrorIdentifier,ErrorMessage,WallTimeSeconds,ArtifactDirectory,PaperLoadOnlyBaselineBillEUR,PaperLoadOnlySavingsEUR,PaperLoadOnlySavingsPercent,PaperLoadOnlyPeakKW,PaperSavingsPercentDenominatorIsZero,PaperLoadOnlyDaytimePeakKW,PvSelfNoBatteryBaselineBillEUR,PvSelfNoBatterySavingsEUR,PvSelfNoBatterySavingsPercent,PvSelfNoBatteryPeakKW,EngineeringSavingsPercentDenominatorIsZero,PvSelfNoBatteryDaytimePeakKW,ObservedReleasePvSelfNoBatteryBaselineBillEUR,ObservedReleaseEngineeringSavingsEUR,ObservedReleaseEngineeringSavingsPercent,ObservedReleaseEngineeringSavingsPercentDenominatorIsZero,OptimizedBillEUR,ObservedBillEUR,OutcomePeakImportKW,OutcomeDaytimePeakImportKW,TotalGridImportKWh,TotalBatteryThroughputKWh,TotalCurtailedPvKWh,TotalSharedExportKWh,EnergyBalanceResidualKW,PvAllocationResidualKW,HomeBalanceResidualKW,BatteryDynamicsResidualKW,AggregateImportResidualKW,ChargeConversionResidualKW,DischargeConversionResidualKW,InitialSocErrorKWh,TerminalSocErrorKWh,SocBoundViolationKWh,ChargePowerViolationKW,DischargePowerViolationKW,AggregateImportNonnegativeViolationKW,SimultaneousChargeDischargeKW,SimultaneousChargeDischargeCount,MaximumLexicographicViolation,MinimumExitFlag,MaximumRelativeGap,ObjectiveStageCount,InputsPath,InputsSha256,SolutionPath,SolutionSha256,StagesPath,MetricsPath,MetricsSha256,ObservedProfilesPath,ObservedProfilesSha256
01-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200201_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.91970825,,41.51858796,11.3408309801568,27.3150690748029,20.61477,0,20.61477,40.884242918,10.7064859381568,26.1873161247731,20.613763,0,NaN,NaN,NaN,NaN,NaN,30.1777569798432,NaN,72.0444023545706,12.095412,275.887113424589,241.59825391506,NaN,NaN,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200201_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",2.69707408333333,,41.51858796,14.317341980182,34.4841736765607,20.61477,0,20.61477,40.884242918,13.682996938182,33.4676539458624,20.613763,0,NaN,NaN,NaN,NaN,NaN,27.201245979818,NaN,67.4863957894737,7.55566,282.53540142691,319.999928048106,NaN,NaN,1.77635683940025e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200201_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",3.38429245833333,,41.51858796,3.3355202501877,8.03379983298377,20.61477,0,20.61477,40.884242918,2.7011752081877,6.60688572271069,20.613763,0,NaN,NaN,NaN,NaN,NaN,38.1830677098123,NaN,11.1947752153016,11.1947752153016,267.542047176541,80.1529691949389,NaN,NaN,1.70419234279962e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200201_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",2.14821329166667,,41.51858796,14.317341980182,34.4841736765607,20.61477,0,20.61477,40.884242918,13.682996938182,33.4676539458624,20.613763,0,NaN,NaN,NaN,NaN,NaN,27.201245979818,NaN,78.4191642105263,1.20592340225899,282.535437403055,320,NaN,NaN,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200201_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",3.21966879166667,,41.51858796,3.33514267436379,8.03289041905026,20.61477,0,20.61477,40.884242918,2.70079763236379,6.60596219864138,20.613763,0,NaN,NaN,NaN,NaN,NaN,38.1834452856362,NaN,11.1947742086621,11.1947742086621,267.546201799229,80.15448922897,NaN,NaN,3.5527136788005e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200202_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.705239208333333,,40.97857969,12.5426892610735,30.6079160282226,16.62012,0,16.62012,38.454787489,10.0188970600735,26.0537054402899,16.6183245,0,NaN,NaN,NaN,NaN,NaN,28.4358904289265,NaN,57.9281424930748,9.0662605,267.705092015126,220.444099793203,NaN,NaN,1.77635683940025e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200202_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",1.361438,,40.97857969,16.0678673363714,39.210405675169,16.62012,0,16.62012,38.454787489,13.5440751353714,35.2207774890075,16.6183245,0,NaN,NaN,NaN,NaN,NaN,24.9107123536286,NaN,82.3908342105263,2.68673971959288e-14,273.744091798117,301.547372703501,NaN,NaN,6.15063555642337e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200202_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",2.60452683333333,,40.97857969,4.41785398873299,10.7808860681696,16.62012,0,16.62012,38.454787489,1.89406178773299,4.92542518477001,16.6183245,0,NaN,NaN,NaN,NaN,NaN,36.560725701267,NaN,10.9869269262222,10.9869269262222,257.933462833385,56.6387216330603,NaN,NaN,1.04360964314765e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200202_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",1.89556954166667,,40.97857969,16.0678673363714,39.210405675169,16.62012,0,16.62012,38.454787489,13.5440751353714,35.2207774890075,16.6183245,0,NaN,NaN,NaN,NaN,NaN,24.9107123536286,NaN,82.3908342105263,1.6153745008296e-14,273.744091798117,301.547372703496,NaN,NaN,1.84297022087776e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200202_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",2.556683,,40.97857969,4.4035062575463,10.7458733095644,16.62012,0,16.62012,38.454787489,1.8797140565463,4.88811453472208,16.6183245,0,NaN,NaN,NaN,NaN,NaN,36.5750734324537,NaN,10.9869213023654,10.9869213023654,258.009576381617,56.6390652684438,NaN,NaN,7.73270336651422e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200215_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.615774125,,45.63827601,11.881074366607,26.0331357915529,21.94988,0,21.94988,44.4048580125,10.647656369107,23.9785844290048,21.9325045,0,NaN,NaN,NaN,NaN,NaN,33.757201643393,NaN,72.9729199030471,14.9106,300.111901983222,235.822485826882,NaN,NaN,1.77635683940025e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200215_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",1.70973145833333,,45.63827601,15.2478756728692,33.4102797168065,21.94988,0,21.94988,44.4048580125,14.0144576753692,31.5606406655419,21.9325045,0,NaN,NaN,NaN,NaN,NaN,30.3904003371308,NaN,82.0704492105263,14.39623,307.501745588574,320.131319800459,NaN,NaN,3.5527136788005e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200215_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",3.38752483333333,,45.63827601,3.8919663118572,8.52785567755543,21.94988,0,21.94988,44.4048580125,2.6585483143572,5.98706635568751,21.9325045,0,NaN,NaN,NaN,NaN,NaN,41.7463096981428,NaN,12.2336818015077,12.2336818015077,292.587690362119,93.483277093589,NaN,NaN,5.84327907697451e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200215_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",2.21086529166667,,45.63827601,15.2478756728692,33.4102797168065,21.94988,0,21.94988,44.4048580125,14.0144576753692,31.5606406655419,21.9325045,0,NaN,NaN,NaN,NaN,NaN,30.3904003371308,NaN,82.0704492105263,1.94800980245447,307.501760673594,320.132652554637,NaN,NaN,3.77475828372553e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200215_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",2.08071279166667,,45.63827601,3.89184399104951,8.52758765514444,21.94988,0,21.94988,44.4048580125,2.6584259935495,5.98679088851303,21.9325045,0,NaN,NaN,NaN,NaN,NaN,41.7464320189505,NaN,12.2336806800693,12.2336806800693,292.589040641593,93.4849864144058,NaN,NaN,4.51721993144361e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200216_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.642214666666667,,44.743993995,12.7638151978841,28.526320648332,17.74034,0,17.74034,42.037681107,10.0575023098841,23.9249693252213,17.7310015,0,NaN,NaN,NaN,NaN,NaN,31.9801787971159,NaN,67.163698666205,10.967347,280.780061089552,216.611471947538,NaN,NaN,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200216_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",2.452475375,,44.743993995,17.0562331271605,38.1196035585614,17.74034,0,17.74034,42.037681107,14.3499202391605,34.135851125173,17.7310015,0,NaN,NaN,NaN,NaN,NaN,27.6877608678395,NaN,74.2410157894737,7.85275995324353,290.076693673081,319.999926761192,NaN,NaN,1.94462501657e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200216_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",2.98065908333333,,44.743993995,5.73762809721789,12.823236338399,17.74034,0,17.74034,42.037681107,3.03131520921789,7.21094772450026,17.7310015,0,NaN,NaN,NaN,NaN,NaN,39.0063658977821,NaN,11.4315786141175,11.4315786141175,273.37291815246,72.7203910051319,NaN,NaN,1.41553435639707e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200216_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",2.236130125,,44.743993995,17.0562331271605,38.1196035585614,17.74034,0,17.74034,42.037681107,14.3499202391605,34.135851125173,17.7310015,0,NaN,NaN,NaN,NaN,NaN,27.6877608678395,NaN,80.9628842105263,1.04431920734862,290.076728874249,320,NaN,NaN,5.27911048209262e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
16-Feb-2020,01-Feb-2020,B2022_MONTHLY_V1,MONTHLY_20200216_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",3.05723654166667,,44.743993995,5.737339551275,12.8225914564447,17.74034,0,17.74034,42.037681107,3.031026663275,7.21026132616597,17.7310015,0,NaN,NaN,NaN,NaN,NaN,39.006654443725,NaN,11.4315775709597,11.4315775709597,273.376094132074,72.7219789445202,NaN,NaN,1.77635683940025e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200301_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.597007291666667,,41.80438889,14.1017221804553,33.7326356272333,17.58411,0,17.58411,38.226946004,10.5242792944553,27.531049154055,17.5689575,0,NaN,NaN,NaN,NaN,NaN,27.7026667095447,NaN,66.1427975747922,8.179716325,255.694457305161,220.368230805289,NaN,NaN,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200301_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",2.34673279166667,,41.80438889,18.1159611384717,43.3350698801991,17.58411,0,17.58411,38.226946004,14.5385182524717,38.0321207217297,17.5689575,0,NaN,NaN,NaN,NaN,NaN,23.6884277515283,NaN,79.2240289631067,4.44089209850063e-16,260.312392873937,293.904715593724,NaN,NaN,2.66453525910038e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200301_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",3.449681,,41.80438889,7.7144260791845,18.4536272004442,17.58411,0,17.58411,38.226946004,4.1369831931845,10.8221650579976,17.5689575,0,NaN,NaN,NaN,NaN,NaN,34.0899628108155,NaN,11.0466451046644,11.0466451046644,245.080171745463,62.8766431910846,NaN,NaN,2.88657986402541e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200301_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",2.55824775,,41.80438889,18.1159611384717,43.3350698801991,17.58411,0,17.58411,38.226946004,14.5385182524717,38.0321207217297,17.5689575,0,NaN,NaN,NaN,NaN,NaN,23.6884277515283,NaN,74.98819,2.1094237467878e-15,260.312392873938,293.904715593706,NaN,NaN,6.79456491070596e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
01-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200301_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",2.42592370833333,,41.80438889,7.6650899296271,18.3356105259576,17.58411,0,17.58411,38.226946004,4.0876470436271,10.6931038728529,17.5689575,0,NaN,NaN,NaN,NaN,NaN,34.1392989603729,NaN,11.046644,10.3355029448007,245.33461707378,72.0690375273055,NaN,NaN,5.52682899446211e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200302_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.7142365,,42.35766349,12.7529770860491,30.1078389015954,17.91524,0,17.91524,39.7284568165,10.1237704125491,25.4824154366462,17.902966,0,NaN,NaN,NaN,NaN,NaN,29.6046864039509,NaN,58.4522743144044,9.57492,274.970812851109,209.950446299749,NaN,NaN,8.88178419700125e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200302_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",1.41675820833333,,42.35766349,16.9225260627291,39.9515097586161,17.91524,0,17.91524,39.7284568165,14.2933193892291,35.9775348316394,17.902966,0,NaN,NaN,NaN,NaN,NaN,25.4351374272709,NaN,78.3341842105263,2.97210454829333e-05,279.50697105498,281.695404734475,NaN,NaN,4.8017145815038e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200302_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",2.438498375,,42.35766349,6.9282761073813,16.3566059516407,17.91524,0,17.91524,39.7284568165,4.2990694338813,10.8211337121351,17.902966,0,NaN,NaN,NaN,NaN,NaN,35.4293873826187,NaN,13.546992161874,13.546992161874,265.128853429634,69.6404201516217,NaN,NaN,7.54951656745106e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200302_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",1.91440783333333,,42.35766349,16.9225260627291,39.9515097586161,17.91524,0,17.91524,39.7284568165,14.2933193892291,35.9775348316394,17.902966,0,NaN,NaN,NaN,NaN,NaN,25.4351374272709,NaN,63.8254664191019,1.00000023817159e-07,279.507003337043,281.695469298246,NaN,NaN,3.10862446895044e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
02-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200302_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",2.72664833333333,,42.35766349,6.1020751714256,14.4060712245523,17.91524,0,17.91524,39.7284568165,3.4728684979256,8.74151370632461,17.902966,0,NaN,NaN,NaN,NaN,NaN,36.2555883185744,NaN,13.5469908071749,9.82385962768692,264.981294711576,74.6247416737959,NaN,NaN,1.06581410364015e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200315_DC_XI007_H20_SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,SH_BM,optimized,ok,,"",0.415520791666667,,54.44827001,21.0779124791953,38.7118130205498,24.78972,0,24.78972,46.5397998475,13.1694423166953,28.297161482964,24.77737,0,NaN,NaN,NaN,NaN,NaN,33.3703575308047,NaN,57.014373566482,16.76359,296.127307479722,252.823382693224,NaN,NaN,9.99200722162641e-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200315_DC_XI007_H20_VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,VPP_BM,optimized,ok,,"",2.41996675,,54.44827001,27.1334715265167,49.8334869437236,24.78972,0,24.78972,46.5397998475,19.2250013640167,41.3087323688811,24.77737,0,NaN,NaN,NaN,NaN,NaN,27.3147984834833,NaN,58.4853157894737,2.26038778,297.44986320637,322.182054020847,NaN,NaN,3.70814490224802e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200315_DC_XI007_H20_PS,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PS,optimized,ok,,"",2.91097116666667,,54.44827001,14.5346908382174,26.6944952255562,24.78972,0,24.78972,46.5397998475,6.6262206757174,14.2377506938791,24.77737,0,NaN,NaN,NaN,NaN,NaN,39.9135791717826,NaN,11.8733357339826,11.8733357339826,281.386712056624,112.154310155327,NaN,NaN,1.48214773787458e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200315_DC_XI007_H20_PSDT,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,PSDT,optimized,ok,,"",2.10775429166667,,54.44827001,27.1334715265168,49.8334869437237,24.78972,0,24.78972,46.5397998475,19.2250013640168,41.3087323688813,24.77737,0,NaN,NaN,NaN,NaN,NaN,27.3147984834832,NaN,55.5503789473684,0.199724599583334,297.449877784596,322.183342,NaN,NaN,1.77635683940025e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
15-Mar-2020,01-Mar-2020,B2022_MONTHLY_V1,MONTHLY_20200315_DC_XI007_H20_LL,DC_XI007_H20,DC_XI007,H20_PV10,PRIMARY,1,DC_SOURCE,0.07,release_literal,1,1,20,10,NaN,unavailable,LL,optimized,ok,,"",2.233050875,,54.44827001,13.8414621235796,25.4213074557511,24.78972,0,24.78972,46.5397998475,5.9329919610796,12.7482111666157,24.77737,0,NaN,NaN,NaN,NaN,NaN,40.6068078864204,NaN,11.8733356972867,11.8733356972867,284.96005523488,111.400762019831,NaN,NaN,1.33226762955019e-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,NaN,,,,,,,,,
