Dataset,Day,PeakGuardCapKW,VppBillEUR,PeakGuardBillEUR,BillPenaltyEUR,BillPenaltyPercentOfVpp,VppPaperSavingsPercent,PeakGuardPaperSavingsPercent,PaperSavingsSacrificePercentagePoints,VppEngineeringSavingsPercent,PeakGuardEngineeringSavingsPercent,EngineeringSavingsSacrificePercentagePoints,VppAllDayPeakKW,PeakGuardAllDayPeakKW,PeakReductionKW,PeakReductionPercent,VppPeakExcessOverCapKW,PeakGuardPeakExcessOverCapKW,PeakGuardCapViolationKW,VppCreatesNewPeak,PeakGuardCapSatisfied,VppDaytimePeakKW,PeakGuardDaytimePeakKW,DaytimePeakChangeKW,VppLoadRangeKW,PeakGuardLoadRangeKW,LoadRangeReductionKW,VppGridImportKWh,PeakGuardGridImportKWh,GridImportChangeKWh,VppBatteryThroughputKWh,PeakGuardBatteryThroughputKWh,BatteryThroughputChangeKWh,VppPvCurtailmentKWh,PeakGuardPvCurtailmentKWh,PvCurtailmentChangeKWh,VppEnergyBalanceResidualKW,PeakGuardEnergyBalanceResidualKW,VppTerminalSocErrorKWh,PeakGuardTerminalSocErrorKWh,VppSimultaneousChargeDischargeKW,PeakGuardSimultaneousChargeDischargeKW
StoreNet,24-Aug-2020,17.9361625,19.558045178632,20.5711012198149,1.01305604118294,5.17974077639288,46.6664306157681,43.9038899748673,2.76254064090084,41.2620888313724,38.2196172953695,3.04247153600291,75.5007842105263,17.9361625,57.5646217105263,76.2437401312458,57.5646217105263,-3.5527136788005e-15,0,1,1,6.7168492989822e-15,7.2084505,7.20845049999999,75.5007842105263,17.9361625,57.5646217105263,214.92357339156,212.657449236159,-2.26612415540097,244.671414653528,217.875128316187,-26.7962863373407,0,0,0,3.17523785042795e-14,6.21724893790088e-15,0,0,0,0
