ExperimentId,CaseId,Day,BudgetId,Strategy,ScenarioId,PairId,CohortId,PvBoundaryId,TransferLossFraction,SensitivityRole,IsPrimary,CapacityRatio,PowerRatio,QualityMode,BatteryCapacityKWh,BatteryPowerKW,SelfDischargeKW,HouseCount,PvHomeCount,H4MaskAffected,H4AlignmentCategory,Status,ErrorIdentifier,ErrorMessage,WallTimeSeconds,PaperLoadOnlyBaselineBillEUR,PaperLoadOnlyBaselinePeakImportKW,PaperLoadOnlyBaselineDaytimePeakImportKW,PaperLoadOnlySavingsEUR,PaperLoadOnlySavingsPercent,PaperSavingsPercentDenominatorIsZero,PvSelfNoBatteryBaselineBillEUR,PvSelfNoBatteryBaselinePeakImportKW,PvSelfNoBatteryBaselineDaytimePeakImportKW,PvSelfNoBatterySavingsEUR,PvSelfNoBatterySavingsPercent,EngineeringSavingsPercentDenominatorIsZero,OptimizedBillEUR,PeakImportKW,DaytimePeakImportKW,ImportSpreadKW,TotalGridImportKWh,TotalBatteryThroughputKWh,TotalCurtailedPvKWh,TotalSharedExportKWh,EnergyBalanceResidualKW,PvAllocationResidualKW,HomeBalanceResidualKW,BatteryDynamicsResidualKW,AggregateImportResidualKW,ChargeConversionResidualKW,DischargeConversionResidualKW,InitialSocErrorKWh,TerminalSocErrorKWh,SocBoundViolationKWh,ChargePowerViolationKW,DischargePowerViolationKW,AggregateImportNonnegativeViolationKW,SimultaneousChargeDischargeKW,SimultaneousChargeDischargeCount,MaximumLexicographicViolation,StageCount,MinimumStageExitFlag,MaximumStageRelativeGap,StageNames,StageValues,StageExitFlags,StageRelativeGaps,CaseDirectory,InputsPath,InputsSha256,SolutionPath,SolutionSha256,StagesPath,MetricsPath
TABLE_I,tablei_capacity_20_DC_XI007_H20_SH_BM,24-Aug-2020,CAPACITY_20,SH_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.2,1,release_literal,2,3.3,0,20,10,1,same_date_plus60_core,ok,,,1.947884,36.671172405,18.87078,18.87078,7.33600041592652,20.0048155944048,0,33.29714113,17.9361625,17.9361625,3.96196914092652,11.8988267655113,0,29.3351719890735,43.6548566842105,16.161461,43.3425366842105,208.521940528555,63.6626053969485,5.93338347529025,0,4.67462326157961e-16,1.11022302462516e-16,4.44089209850063e-16,4.67462326157961e-16,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,2,1,0,billEUR|batteryThroughputKWh,29.33516905555658|63.662605396948521,1|1,0|0,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_SH_BM,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_SH_BM/inputs_697d86d3a9e71490094a3c3c12d772faf5608f567439674f1ecdc3d19ab5b848.mat,697d86d3a9e71490094a3c3c12d772faf5608f567439674f1ecdc3d19ab5b848,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_SH_BM/solution_9a09742ff84b5cb96897b68b240793554c13894170f6a1a0076e4f1aa5d8af43.mat,9a09742ff84b5cb96897b68b240793554c13894170f6a1a0076e4f1aa5d8af43,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_SH_BM/stages.csv,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_SH_BM/metrics.json
TABLE_I,tablei_nominal_DC_XI007_H20_VPP_BM,24-Aug-2020,NOMINAL,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,1,1,release_literal,10,3.3,0,20,10,1,same_date_plus60_core,ok,,,4.94166566666667,36.671172405,18.87078,18.87078,17.113127226368,46.6664306157681,0,33.29714113,17.9361625,17.9361625,13.739095951368,41.2620888313724,0,19.558045178632,75.5007842105263,6.7168492989822e-15,75.5007842105263,214.92357339156,244.671414653528,0,32.7784615091966,3.17523785042795e-14,3.17523785042795e-14,2.87131429743681e-14,3.06005221162309e-14,0,0,0,0,0,1.11022302462516e-16,0,4.44089209850063e-16,1.22124532708767e-15,0,0,7.105427357601e-15,2,1,0,billEUR|batteryThroughputKWh,19.558043222827628|244.67141465352768,1|1,0|0,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_VPP_BM,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_VPP_BM/inputs_a04f3c684476b15422a0eef88ecf2511f54351ad7f367bebcc09b36df892ae11.mat,a04f3c684476b15422a0eef88ecf2511f54351ad7f367bebcc09b36df892ae11,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_VPP_BM/solution_8669579af543edfc981c1b99427f975621a429527e30e1936693ff6e175b55e8.mat,8669579af543edfc981c1b99427f975621a429527e30e1936693ff6e175b55e8,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_VPP_BM/stages.csv,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_VPP_BM/metrics.json
TABLE_I,tablei_power_20_DC_XI007_H20_VPP_BM,24-Aug-2020,POWER_20,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,1,0.2,release_literal,10,0.66,0,20,10,1,same_date_plus60_core,ok,,,2.377680875,36.671172405,18.87078,18.87078,15.7915235510125,43.0624998203204,0,33.29714113,17.9361625,17.9361625,12.4174922760125,37.2929682687522,0,20.8796488539875,24.3980368421053,5.700921865,24.3980368421053,214.792112331648,221.755598882856,0,48.4266019374185,1.99840144432528e-15,6.66133814775094e-16,3.88578058618805e-16,1.99840144432528e-15,0,0,0,0,0,1.11022302462516e-16,1.88737914186277e-15,6.66133814775094e-16,9.43689570931383e-16,0,0,0,2,1,0,billEUR|batteryThroughputKWh,20.879646766022823|221.75559888285628,1|1,0|0,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_VPP_BM,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_VPP_BM/inputs_fb77c7b615920a1794587cbc028d5abae72aa3153a7284557b68c554201599b6.mat,fb77c7b615920a1794587cbc028d5abae72aa3153a7284557b68c554201599b6,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_VPP_BM/solution_2aa4817258c0bd513d45abf70a2435f1cdb70ca1c03cab801b05d519dafdf9e7.mat,2aa4817258c0bd513d45abf70a2435f1cdb70ca1c03cab801b05d519dafdf9e7,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_VPP_BM/stages.csv,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_VPP_BM/metrics.json
TABLE_I,tablei_capacity_20_DC_XI007_H20_VPP_BM,24-Aug-2020,CAPACITY_20,VPP_BM,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.2,1,release_literal,2,3.3,0,20,10,1,same_date_plus60_core,ok,,,3.787477875,36.671172405,18.87078,18.87078,9.3363462905024,25.4596340345787,0,33.29714113,17.9361625,17.9361625,5.9623150155024,17.9063871946967,0,27.3348261144976,63.4621010526316,16.56460857,63.4621010526316,204.639537684063,66.6887887253256,0,17.1950741373372,6.7168492989822e-15,6.7168492989822e-15,6.32827124036339e-15,3.10862446895044e-15,0,0,0,0,0,1.55431223447522e-15,0,0,0,0,0,3.5527136788005e-15,2,1,0,billEUR|batteryThroughputKWh,27.334823381015262|66.688788725325523,1|1,0|0,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_VPP_BM,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_VPP_BM/inputs_2c4549cd8adb11bda2ad22ffa428f557eecba5e0646012fa7d4b3e8184eeecae.mat,2c4549cd8adb11bda2ad22ffa428f557eecba5e0646012fa7d4b3e8184eeecae,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_VPP_BM/solution_6f748c6bc9445cb98ff489561854e338f8e367748379f34f964ab725fafb0a4c.mat,6f748c6bc9445cb98ff489561854e338f8e367748379f34f964ab725fafb0a4c,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_VPP_BM/stages.csv,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_VPP_BM/metrics.json
TABLE_I,tablei_nominal_DC_XI007_H20_PS,24-Aug-2020,NOMINAL,PS,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,1,1,release_literal,10,3.3,0,20,10,1,same_date_plus60_core,ok,,,14.326340875,36.671172405,18.87078,18.87078,7.60718514484612,20.744319436618,0,33.29714113,17.9361625,17.9361625,4.23315386984612,12.7132652419584,0,29.0639872601539,8.49824226737144,8.49824226737144,1.33428496340571e-05,203.95780774549,90.3350213394312,0,3.42364019466425,7.74491581978509e-13,2.85882428840978e-15,1.78884684842728e-13,7.74491581978509e-13,0,0,0,0,0,1.11022302462516e-15,0,4.44089209850063e-16,0,0,0,1.77635683940025e-15,3,1,0,systemPeakKW|billEUR|batteryThroughputKWh,8.4982414175472929|29.063984353755469|90.335021339431151,1|1|1,0|0|0,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_PS,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_PS/inputs_2eb8cf02c9e356b6305c988b07a6dae6e5c032f7aaa0847b8da06c3ec55f80fb.mat,2eb8cf02c9e356b6305c988b07a6dae6e5c032f7aaa0847b8da06c3ec55f80fb,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_PS/solution_33c336177d8b98e63c53d2e4c8db521ef380890621d67f1144b7d62d5253dc9d.mat,33c336177d8b98e63c53d2e4c8db521ef380890621d67f1144b7d62d5253dc9d,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_PS/stages.csv,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_PS/metrics.json
TABLE_I,tablei_power_20_DC_XI007_H20_PS,24-Aug-2020,POWER_20,PS,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,1,0.2,release_literal,10,0.66,0,20,10,1,same_date_plus60_core,ok,,,8.96025125,36.671172405,18.87078,18.87078,7.5922085830125,20.7034792865726,0,33.29714113,17.9361625,17.9361625,4.2181773080125,12.6682867203035,0,29.0789638219875,8.50262137442908,8.50262137442908,1.31810302459456e-05,204.062906395783,88.2913188196877,0,5.43729113860363,2.33146835171283e-15,1.11022302462516e-16,1.11022302462516e-16,2.33146835171283e-15,0,0,0,0,0,1.11022302462516e-16,1.11022302462516e-16,4.44089209850063e-16,0,0,0,3.5527136788005e-15,3,1,6.79226538915172e-14,systemPeakKW|billEUR|batteryThroughputKWh,8.5026205241670212|29.078960914091425|88.291318819687731,1|1|1,0|0|6.7922653891517165e-14,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_PS,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_PS/inputs_55347234ddde652f4d81665288a1d189da2737a3a9242af34c1a0c32b2c0de3e.mat,55347234ddde652f4d81665288a1d189da2737a3a9242af34c1a0c32b2c0de3e,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_PS/solution_68b7aca92276bf245bb3045d71f2bb9bb26e54b96ffa5ae20bc05aea6d1dd43b.mat,68b7aca92276bf245bb3045d71f2bb9bb26e54b96ffa5ae20bc05aea6d1dd43b,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_PS/stages.csv,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_PS/metrics.json
TABLE_I,tablei_capacity_20_DC_XI007_H20_PS,24-Aug-2020,CAPACITY_20,PS,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.2,1,release_literal,2,3.3,0,20,10,1,same_date_plus60_core,ok,,,10.0351365833333,36.671172405,18.87078,18.87078,8.28261965087223,22.5861872083013,0,33.29714113,17.9361625,17.9361625,4.90858837587223,14.7417712430864,0,28.3885527541278,9.06586426418534,9.06586426418534,6.67203828026542,204.092582395159,74.3653663050405,0,9.61948769233569,8.88178419700125e-16,1.11022302462516e-16,2.22044604925031e-16,8.88178419700125e-16,0,0,0,0,0,4.44089209850063e-16,0,0,0,0,0,3.5527136788005e-15,3,1,0,systemPeakKW|billEUR|batteryThroughputKWh,9.0658633575990049|28.388549915272787|74.365366305040467,1|1|1,0|0|0,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_PS,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_PS/inputs_80d80d7a8fe023ee121b76fbfd98b3a7a1bfbd982f26bcb8455541b136a504dc.mat,80d80d7a8fe023ee121b76fbfd98b3a7a1bfbd982f26bcb8455541b136a504dc,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_PS/solution_ed9db02858ae8695d342ad25815a65b88c3a97294635c0eeee682cef2eafec19.mat,ed9db02858ae8695d342ad25815a65b88c3a97294635c0eeee682cef2eafec19,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_PS/stages.csv,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_PS/metrics.json
TABLE_I,tablei_nominal_DC_XI007_H20_PSDT,24-Aug-2020,NOMINAL,PSDT,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,1,1,release_literal,10,3.3,0,20,10,1,same_date_plus60_core,ok,,,4.60347391666667,36.671172405,18.87078,18.87078,17.1131272263681,46.6664306157682,0,33.29714113,17.9361625,17.9361625,13.739095951368,41.2620888313724,0,19.558045178632,75.5007842105263,1.77635683940025e-15,75.5007842105263,214.92357339156,244.671414653531,0,32.7784615091947,8.54871728961371e-15,5.10702591327572e-15,8.88178419700125e-16,8.54871728961371e-15,0,0,0,0,0,1.11022302462516e-16,0,4.44089209850063e-16,7.54951656745106e-15,0,0,0,3,1,0,daytimePeakKW|billEUR|batteryThroughputKWh,0|19.558043222827628|244.67141465353149,1|1|1,0|0|0,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_PSDT,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_PSDT/inputs_c7892669761cfc5f79415524233e401e26f7cca4682ea3512e220e15eee8d0bd.mat,c7892669761cfc5f79415524233e401e26f7cca4682ea3512e220e15eee8d0bd,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_PSDT/solution_81650776331ef628cd47dab96e8d25aba9a4afaa443eff2b9554a425a30fbcd3.mat,81650776331ef628cd47dab96e8d25aba9a4afaa443eff2b9554a425a30fbcd3,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_PSDT/stages.csv,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_PSDT/metrics.json
TABLE_I,tablei_power_20_DC_XI007_H20_PSDT,24-Aug-2020,POWER_20,PSDT,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,1,0.2,release_literal,10,0.66,0,20,10,1,same_date_plus60_core,ok,,,6.05412329166667,36.671172405,18.87078,18.87078,15.7915235510125,43.0624998203204,0,33.29714113,17.9361625,17.9361625,12.4174922760125,37.2929682687522,0,20.8796488539875,24.3980368421053,5.700921865,24.3980368421053,214.792112331648,221.755598882855,0,48.4266019374189,2.02615701994091e-15,6.66133814775094e-16,2.22044604925031e-16,2.02615701994091e-15,0,0,0,0,0,1.11022302462516e-16,5.55111512312578e-16,2.22044604925031e-16,2.01893623347216e-14,0,0,0,3,1,4.67386735373258e-16,daytimePeakKW|billEUR|batteryThroughputKWh,5.7009218650000024|20.879646766022823|221.75559888285554,1|1|1,4.673867353732578e-16|1.7015200106650203e-16|0,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_PSDT,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_PSDT/inputs_b6ffe970c9309e8bc5ffaed5490da0b70e3bc466542a61fba1d9a02b0b4c7d59.mat,b6ffe970c9309e8bc5ffaed5490da0b70e3bc466542a61fba1d9a02b0b4c7d59,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_PSDT/solution_8f54f90cb855f9da6eb5f9fe598c3e17f28949cd0ffa0e50df81cad377ad57c4.mat,8f54f90cb855f9da6eb5f9fe598c3e17f28949cd0ffa0e50df81cad377ad57c4,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_PSDT/stages.csv,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_PSDT/metrics.json
TABLE_I,tablei_capacity_20_DC_XI007_H20_PSDT,24-Aug-2020,CAPACITY_20,PSDT,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,0.2,1,release_literal,2,3.3,0,20,10,1,same_date_plus60_core,ok,,,6.53520704166667,36.671172405,18.87078,18.87078,9.30889946829802,25.3847882622612,0,33.29714113,17.9361625,17.9361625,5.93486819329802,17.8239572284205,0,27.362272936702,32.7094305263158,8.51970726682423,31.6718618463158,204.781016149034,69.1983830666059,0,18.3199113721802,4.70873340319145e-14,8.88178419700125e-16,4.70873340319145e-14,8.28156987431328e-15,0,0,0,0,0,7.21644966006352e-16,0,0,0,0,0,2.8421709430404e-14,3,1,0,daytimePeakKW|billEUR|batteryThroughputKWh,8.5197064148535571|27.362270200474985|69.198383066605885,1|1|1,0|0|0,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_PSDT,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_PSDT/inputs_8e784bd61a450019c9c0df8ec898fa9c4cf338b097d7cd7b97a673f1eecccee1.mat,8e784bd61a450019c9c0df8ec898fa9c4cf338b097d7cd7b97a673f1eecccee1,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_PSDT/solution_35c1c5cd252c8df4d16b4c41848a9c61ee68d9b480e83bce5b69c6275db82cfb.mat,35c1c5cd252c8df4d16b4c41848a9c61ee68d9b480e83bce5b69c6275db82cfb,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_PSDT/stages.csv,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_capacity_20_DC_XI007_H20_PSDT/metrics.json
TABLE_I,tablei_nominal_DC_XI007_H20_LL,24-Aug-2020,NOMINAL,LL,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,1,1,release_literal,10,3.3,0,20,10,1,same_date_plus60_core,ok,,,29.1429498333333,36.671172405,18.87078,18.87078,7.60718390971262,20.744316068486,0,33.29714113,17.9361625,17.9361625,4.23315263471262,12.7132615325303,0,29.0639884952874,8.49824231815424,8.49824221815421,1.0000004024846e-07,203.957814435701,90.3343423628653,0,3.42397327668001,1.65978342181461e-14,3.33066907387547e-16,2.22044604925031e-16,1.65978342181461e-14,0,0,0,0,0,1.11022302462516e-16,0,4.44089209850063e-16,0,0,0,4.02484602136387e-14,3,1,0,importSpreadKW|billEUR|batteryThroughputKWh,0|29.063985588888851|90.334342362865314,1|1|1,0|0|0,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_LL,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_LL/inputs_06266d7d4b13efdc75267e6f661781021b3650d1320fdd8f8e4a7ff2bdbafb10.mat,06266d7d4b13efdc75267e6f661781021b3650d1320fdd8f8e4a7ff2bdbafb10,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_LL/solution_b639af20f6f9cd461591ba164b8a8249d44adfbe1cb6b31c63289f1ae34e8784.mat,b639af20f6f9cd461591ba164b8a8249d44adfbe1cb6b31c63289f1ae34e8784,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_LL/stages.csv,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_nominal_DC_XI007_H20_LL/metrics.json
TABLE_I,tablei_power_20_DC_XI007_H20_LL,24-Aug-2020,POWER_20,LL,DC_XI007_H20,DC_XI007,H20_PV10,DC_SOURCE,0.07,PRIMARY,1,1,0.2,release_literal,10,0.66,0,20,10,1,same_date_plus60_core,ok,,,18.2180797916667,36.671172405,18.87078,18.87078,7.59220736348688,20.7034759610023,0,33.29714113,17.9361625,17.9361625,4.21817608848688,12.66828305775,0,29.0789650415131,8.50262142523781,8.50262132523777,1.00000072222883e-07,204.062913005706,88.2907366827269,0,5.43758861888255,3.42836870004248e-13,1.11022302462516e-16,1.11022302462516e-16,3.42836870004248e-13,0,0,0,0,0,1.11022302462516e-16,1.11022302462516e-16,2.22044604925031e-16,0,0,0,7.22228833228432e-14,3,1,0,importSpreadKW|billEUR|batteryThroughputKWh,0|29.07896213361694|88.29073668272693,1|1|1,0|0|0,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_LL,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_LL/inputs_6e68eba15f39f880d91e98d2f0b92c75abd9485a6293e7efe6c13ab5c84a9460.mat,6e68eba15f39f880d91e98d2f0b92c75abd9485a6293e7efe6c13ab5c84a9460,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_LL/solution_4d11850e2eec088e13c83ec98459487293e4f64546171b58856a1115874fb2e0.mat,4d11850e2eec088e13c83ec98459487293e4f64546171b58856a1115874fb2e0,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_LL/stages.csv,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/b2022_ir_v1_formal/b2022_sensitivity_v1_20200824/cases/tablei_power_20_DC_XI007_H20_LL/metrics.json
