Season,Date,Case,Hour,Customer,LoadKW,PVKW,ChargeKW,DischargeKW,StartEnergyKWh,EndEnergyKWh,NetImportKW,BuyEURPerKWh
winter,2020-01-19,POOL_FLAT,11,26,1.1905599999999998,0.0,0.0,0.0,2.0,2.0,1.1905599999999998,0.2007
winter,2020-01-19,POOL_FLAT,11,27,0.34292,0.90462,0.0,0.0,2.0,2.0,-0.5617,0.2007
winter,2020-01-19,POOL_FLAT,11,28,0.13981,0.0,0.0,0.0,2.0,2.0,0.13981,0.2007
winter,2020-01-19,POOL_FLAT,11,29,0.51655,0.0,0.0,0.0,2.0,2.0,0.51655,0.2007
winter,2020-01-19,POOL_FLAT,11,30,0.38137,1.30156,0.0,0.0,2.0,2.0,-0.9201900000000001,0.2007
winter,2020-01-19,POOL_FLAT,11,31,1.54293,1.1491300000000002,0.0,0.0,2.0,2.0,0.3937999999999997,0.2007
winter,2020-01-19,POOL_FLAT,11,32,0.1510699999999999,1.22537,0.0,0.0,2.0,2.0,-1.0743000000000003,0.2007
winter,2020-01-19,POOL_FLAT,11,33,0.20425,1.27068,0.0,0.0,2.0,2.0,-1.06643,0.2007
winter,2020-01-19,POOL_FLAT,11,34,3.40206,0.13024,0.0,0.0,2.0,2.0,3.27182,0.2007
winter,2020-01-19,POOL_FLAT,11,35,1.46191,0.77844,0.0,0.0,2.0,2.0,0.68347,0.2007
winter,2020-01-19,POOL_FLAT,11,36,0.40458,0.0,0.0,0.0,2.0,2.0,0.40458,0.2007
winter,2020-01-19,POOL_FLAT,11,37,0.7599199999999999,0.90462,0.0,0.0,2.0,2.0,-0.14470000000000005,0.2007
winter,2020-01-19,POOL_FLAT,11,38,0.53124,0.0,0.0,0.0,2.0,2.0,0.53124,0.2007
winter,2020-01-19,POOL_FLAT,11,39,0.84178,0.0,0.0,0.0,2.0,2.0,0.84178,0.2007
winter,2020-01-19,POOL_FLAT,11,40,1.06364,1.30156,0.0,0.0,2.0,2.0,-0.23792000000000013,0.2007
winter,2020-01-19,POOL_FLAT,11,41,0.68928,1.1491300000000002,0.0,0.0,2.0,2.0,-0.4598500000000002,0.2007
winter,2020-01-19,POOL_FLAT,11,42,1.01868,1.22537,0.0,0.0,2.0,2.0,-0.20669000000000004,0.2007
winter,2020-01-19,POOL_FLAT,11,43,0.91697,1.27068,0.0,0.0,2.0,2.0,-0.3537100000000001,0.2007
winter,2020-01-19,POOL_FLAT,11,44,1.6826,0.13024,0.0,0.0,2.0,2.0,1.5523600000000002,0.2007
winter,2020-01-19,POOL_FLAT,11,45,0.23813,0.77844,0.0,0.0,2.0,2.0,-0.5403100000000001,0.2007
winter,2020-01-19,POOL_FLAT,11,46,1.1905599999999998,0.0,0.0,0.0,2.0,2.0,1.1905599999999998,0.2007
winter,2020-01-19,POOL_FLAT,11,47,0.34292,0.90462,0.0,0.0,2.0,2.0,-0.5617,0.2007
winter,2020-01-19,POOL_FLAT,11,48,0.13981,0.0,0.0,0.0,2.0,2.0,0.13981,0.2007
winter,2020-01-19,POOL_FLAT,11,49,0.51655,0.0,0.0,0.0,2.0,2.0,0.51655,0.2007
winter,2020-01-19,POOL_FLAT,11,50,0.38137,1.30156,0.0,0.0,2.0,2.0,-0.9201900000000001,0.2007
winter,2020-01-19,POOL_FLAT,11,51,1.54293,1.1491300000000002,0.0,0.0,2.0,2.0,0.3937999999999997,0.2007
winter,2020-01-19,POOL_FLAT,11,52,0.1510699999999999,1.22537,0.0,0.0,2.0,2.0,-1.0743000000000003,0.2007
winter,2020-01-19,POOL_FLAT,11,53,0.20425,1.27068,0.0,0.0,2.0,2.0,-1.06643,0.2007
winter,2020-01-19,POOL_FLAT,11,54,3.40206,0.13024,0.0,0.0,2.0,2.0,3.27182,0.2007
winter,2020-01-19,POOL_FLAT,11,55,1.46191,0.77844,0.0,0.0,2.0,2.0,0.68347,0.2007
winter,2020-01-19,POOL_FLAT,12,1,0.28392,1.0897,0.0,0.0,2.0,2.0,-0.8057799999999999,0.2007
winter,2020-01-19,POOL_FLAT,12,2,0.8841100000000001,0.6834600000000001,0.0,0.0,2.0,2.0,0.20065,0.2007
winter,2020-01-19,POOL_FLAT,12,3,1.27927,0.64807,0.0,0.0,2.0,2.0,0.6311999999999999,0.2007
winter,2020-01-19,POOL_FLAT,12,4,0.33193,0.2433199999999999,0.0,0.0,2.0,2.0,0.0886100000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,5,0.12538,0.92783,0.0,0.0,2.0,2.0,-0.8024500000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,6,0.6497200000000001,0.0,0.0,0.0,2.0,2.0,0.6497200000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,7,1.9318,0.7765299999999999,0.0,0.0,2.0,2.0,1.15527,0.2007
winter,2020-01-19,POOL_FLAT,12,8,0.1059399999999999,0.0,0.0,0.0,2.0,2.0,0.1059399999999999,0.2007
winter,2020-01-19,POOL_FLAT,12,9,1.09244,0.0,0.0,0.0,2.0,2.0,1.09244,0.2007
winter,2020-01-19,POOL_FLAT,12,10,0.5804199999999999,1.34695,0.0,0.0,2.0,2.0,-0.7665300000000002,0.2007
winter,2020-01-19,POOL_FLAT,12,11,1.86754,1.0897,0.0,0.0,2.0,2.0,0.7778400000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,12,0.18214,0.6834600000000001,0.0,0.0,2.0,2.0,-0.5013200000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,13,0.19665,0.64807,0.0,0.0,2.0,2.0,-0.45142000000000004,0.2007
winter,2020-01-19,POOL_FLAT,12,14,1.78164,0.2433199999999999,0.0,0.0,2.0,2.0,1.53832,0.2007
winter,2020-01-19,POOL_FLAT,12,15,2.1806799999999997,0.92783,0.0,0.0,2.0,2.0,1.2528499999999996,0.2007
winter,2020-01-19,POOL_FLAT,12,16,0.30651,0.0,0.0,0.0,2.0,2.0,0.30651,0.2007
winter,2020-01-19,POOL_FLAT,12,17,0.40276,0.7765299999999999,0.0,0.0,2.0,2.0,-0.37376999999999994,0.2007
winter,2020-01-19,POOL_FLAT,12,18,2.31541,0.0,0.0,0.0,2.0,2.0,2.31541,0.2007
winter,2020-01-19,POOL_FLAT,12,19,0.7955800000000001,0.0,0.0,0.0,2.0,2.0,0.7955800000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,20,0.51017,1.34695,0.0,0.0,2.0,2.0,-0.8367800000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,21,0.28392,1.0897,0.0,0.0,2.0,2.0,-0.8057799999999999,0.2007
winter,2020-01-19,POOL_FLAT,12,22,0.8841100000000001,0.6834600000000001,0.0,0.0,2.0,2.0,0.20065,0.2007
winter,2020-01-19,POOL_FLAT,12,23,1.27927,0.64807,0.0,0.0,2.0,2.0,0.6311999999999999,0.2007
winter,2020-01-19,POOL_FLAT,12,24,0.33193,0.2433199999999999,0.0,0.0,2.0,2.0,0.0886100000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,25,0.12538,0.92783,0.0,0.0,2.0,2.0,-0.8024500000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,26,0.6497200000000001,0.0,0.0,0.0,2.0,2.0,0.6497200000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,27,1.9318,0.7765299999999999,0.0,0.0,2.0,2.0,1.15527,0.2007
winter,2020-01-19,POOL_FLAT,12,28,0.1059399999999999,0.0,0.0,0.0,2.0,2.0,0.1059399999999999,0.2007
winter,2020-01-19,POOL_FLAT,12,29,1.09244,0.0,0.0,0.0,2.0,2.0,1.09244,0.2007
winter,2020-01-19,POOL_FLAT,12,30,0.5804199999999999,1.34695,0.0,0.0,2.0,2.0,-0.7665300000000002,0.2007
winter,2020-01-19,POOL_FLAT,12,31,1.86754,1.0897,0.0,0.0,2.0,2.0,0.7778400000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,32,0.18214,0.6834600000000001,0.0,0.0,2.0,2.0,-0.5013200000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,33,0.19665,0.64807,0.0,0.0,2.0,2.0,-0.45142000000000004,0.2007
winter,2020-01-19,POOL_FLAT,12,34,1.78164,0.2433199999999999,0.0,0.0,2.0,2.0,1.53832,0.2007
winter,2020-01-19,POOL_FLAT,12,35,2.1806799999999997,0.92783,0.0,0.0,2.0,2.0,1.2528499999999996,0.2007
winter,2020-01-19,POOL_FLAT,12,36,0.30651,0.0,0.0,0.0,2.0,2.0,0.30651,0.2007
winter,2020-01-19,POOL_FLAT,12,37,0.40276,0.7765299999999999,0.0,0.0,2.0,2.0,-0.37376999999999994,0.2007
winter,2020-01-19,POOL_FLAT,12,38,2.31541,0.0,0.0,0.0,2.0,2.0,2.31541,0.2007
winter,2020-01-19,POOL_FLAT,12,39,0.7955800000000001,0.0,0.0,0.0,2.0,2.0,0.7955800000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,40,0.51017,1.34695,0.0,0.0,2.0,2.0,-0.8367800000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,41,0.28392,1.0897,0.0,0.0,2.0,2.0,-0.8057799999999999,0.2007
winter,2020-01-19,POOL_FLAT,12,42,0.8841100000000001,0.6834600000000001,0.0,0.0,2.0,2.0,0.20065,0.2007
winter,2020-01-19,POOL_FLAT,12,43,1.27927,0.64807,0.0,0.0,2.0,2.0,0.6311999999999999,0.2007
winter,2020-01-19,POOL_FLAT,12,44,0.33193,0.2433199999999999,0.0,0.0,2.0,2.0,0.0886100000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,45,0.12538,0.92783,0.0,0.0,2.0,2.0,-0.8024500000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,46,0.6497200000000001,0.0,0.0,0.0,2.0,2.0,0.6497200000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,47,1.9318,0.7765299999999999,0.0,0.0,2.0,2.0,1.15527,0.2007
winter,2020-01-19,POOL_FLAT,12,48,0.1059399999999999,0.0,0.0,0.0,2.0,2.0,0.1059399999999999,0.2007
winter,2020-01-19,POOL_FLAT,12,49,1.09244,0.0,0.0,0.0,2.0,2.0,1.09244,0.2007
winter,2020-01-19,POOL_FLAT,12,50,0.5804199999999999,1.34695,0.0,0.0,2.0,2.0,-0.7665300000000002,0.2007
winter,2020-01-19,POOL_FLAT,12,51,1.86754,1.0897,0.0,0.0,2.0,2.0,0.7778400000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,52,0.18214,0.6834600000000001,0.0,0.0,2.0,2.0,-0.5013200000000001,0.2007
winter,2020-01-19,POOL_FLAT,12,53,0.19665,0.64807,0.0,0.0,2.0,2.0,-0.45142000000000004,0.2007
winter,2020-01-19,POOL_FLAT,12,54,1.78164,0.2433199999999999,0.0,0.0,2.0,2.0,1.53832,0.2007
winter,2020-01-19,POOL_FLAT,12,55,2.1806799999999997,0.92783,0.0,0.0,2.0,2.0,1.2528499999999996,0.2007
winter,2020-01-19,POOL_FLAT,13,1,0.28473,0.6267,0.0,0.0,2.0,2.0,-0.34197000000000005,0.2007
winter,2020-01-19,POOL_FLAT,13,2,1.08467,0.48323,0.0,0.0,2.0,2.0,0.60144,0.2007
winter,2020-01-19,POOL_FLAT,13,3,1.53212,0.38277,0.0,0.0,2.0,2.0,1.1493499999999999,0.2007
winter,2020-01-19,POOL_FLAT,13,4,4.01096,0.28002,0.0,0.0,2.0,2.0,3.73094,0.2007
winter,2020-01-19,POOL_FLAT,13,5,0.41738,0.8177000000000001,0.0,0.0,2.0,2.0,-0.4003200000000001,0.2007
winter,2020-01-19,POOL_FLAT,13,6,0.52052,0.0,0.0,0.0,2.0,2.0,0.52052,0.2007
winter,2020-01-19,POOL_FLAT,13,7,3.0449499999999996,0.39076,0.0,0.0,2.0,2.0,2.65419,0.2007
winter,2020-01-19,POOL_FLAT,13,8,1.40887,0.0,0.0,0.0,2.0,2.0,1.40887,0.2007
winter,2020-01-19,POOL_FLAT,13,9,0.85273,0.0,0.0,0.0,2.0,2.0,0.85273,0.2007
winter,2020-01-19,POOL_FLAT,13,10,1.28772,0.68472,0.0,0.0,2.0,2.0,0.603,0.2007
winter,2020-01-19,POOL_FLAT,13,11,0.86164,0.6267,0.0,0.0,2.0,2.0,0.23493999999999993,0.2007
winter,2020-01-19,POOL_FLAT,13,12,0.22615,0.48323,0.0,0.0,2.0,2.0,-0.25708,0.2007
winter,2020-01-19,POOL_FLAT,13,13,0.20788,0.38277,0.0,0.0,2.0,2.0,-0.17489,0.2007
winter,2020-01-19,POOL_FLAT,13,14,2.6428499999999997,0.28002,0.0,0.0,2.0,2.0,2.3628299999999998,0.2007
winter,2020-01-19,POOL_FLAT,13,15,1.10122,0.8177000000000001,0.0,0.0,2.0,2.0,0.28352,0.2007
winter,2020-01-19,POOL_FLAT,13,16,0.29902,0.0,0.0,0.0,2.0,2.0,0.29902,0.2007
winter,2020-01-19,POOL_FLAT,13,17,0.09982,0.39076,0.0,0.0,2.0,2.0,-0.29094,0.2007
winter,2020-01-19,POOL_FLAT,13,18,2.13745,0.0,0.0,0.0,2.0,2.0,2.13745,0.2007
winter,2020-01-19,POOL_FLAT,13,19,1.3038299999999998,0.0,0.0,0.0,2.0,2.0,1.3038299999999998,0.2007
winter,2020-01-19,POOL_FLAT,13,20,2.77072,0.68472,0.0,0.0,2.0,2.0,2.086,0.2007
winter,2020-01-19,POOL_FLAT,13,21,0.28473,0.6267,0.0,0.0,2.0,2.0,-0.34197000000000005,0.2007
winter,2020-01-19,POOL_FLAT,13,22,1.08467,0.48323,0.0,0.0,2.0,2.0,0.60144,0.2007
winter,2020-01-19,POOL_FLAT,13,23,1.53212,0.38277,0.0,0.0,2.0,2.0,1.1493499999999999,0.2007
winter,2020-01-19,POOL_FLAT,13,24,4.01096,0.28002,0.0,0.0,2.0,2.0,3.73094,0.2007
winter,2020-01-19,POOL_FLAT,13,25,0.41738,0.8177000000000001,0.0,0.0,2.0,2.0,-0.4003200000000001,0.2007
winter,2020-01-19,POOL_FLAT,13,26,0.52052,0.0,0.0,0.0,2.0,2.0,0.52052,0.2007
winter,2020-01-19,POOL_FLAT,13,27,3.0449499999999996,0.39076,0.0,0.0,2.0,2.0,2.65419,0.2007
winter,2020-01-19,POOL_FLAT,13,28,1.40887,0.0,0.0,0.0,2.0,2.0,1.40887,0.2007
winter,2020-01-19,POOL_FLAT,13,29,0.85273,0.0,0.0,0.0,2.0,2.0,0.85273,0.2007
winter,2020-01-19,POOL_FLAT,13,30,1.28772,0.68472,0.0,0.0,2.0,2.0,0.603,0.2007
winter,2020-01-19,POOL_FLAT,13,31,0.86164,0.6267,0.0,0.0,2.0,2.0,0.23493999999999993,0.2007
winter,2020-01-19,POOL_FLAT,13,32,0.22615,0.48323,0.0,0.0,2.0,2.0,-0.25708,0.2007
winter,2020-01-19,POOL_FLAT,13,33,0.20788,0.38277,0.0,0.0,2.0,2.0,-0.17489,0.2007
winter,2020-01-19,POOL_FLAT,13,34,2.6428499999999997,0.28002,0.0,0.0,2.0,2.0,2.3628299999999998,0.2007
winter,2020-01-19,POOL_FLAT,13,35,1.10122,0.8177000000000001,0.0,0.0,2.0,2.0,0.28352,0.2007
winter,2020-01-19,POOL_FLAT,13,36,0.29902,0.0,0.0,0.0,2.0,2.0,0.29902,0.2007
winter,2020-01-19,POOL_FLAT,13,37,0.09982,0.39076,0.0,0.0,2.0,2.0,-0.29094,0.2007
winter,2020-01-19,POOL_FLAT,13,38,2.13745,0.0,0.0,0.0,2.0,2.0,2.13745,0.2007
winter,2020-01-19,POOL_FLAT,13,39,1.3038299999999998,0.0,0.0,0.0,2.0,2.0,1.3038299999999998,0.2007
winter,2020-01-19,POOL_FLAT,13,40,2.77072,0.68472,0.0,0.0,2.0,2.0,2.086,0.2007
winter,2020-01-19,POOL_FLAT,13,41,0.28473,0.6267,0.0,0.0,2.0,2.0,-0.34197000000000005,0.2007
winter,2020-01-19,POOL_FLAT,13,42,1.08467,0.48323,0.0,0.0,2.0,2.0,0.60144,0.2007
winter,2020-01-19,POOL_FLAT,13,43,1.53212,0.38277,0.0,0.0,2.0,2.0,1.1493499999999999,0.2007
winter,2020-01-19,POOL_FLAT,13,44,4.01096,0.28002,0.0,0.0,2.0,2.0,3.73094,0.2007
winter,2020-01-19,POOL_FLAT,13,45,0.41738,0.8177000000000001,0.0,0.0,2.0,2.0,-0.4003200000000001,0.2007
winter,2020-01-19,POOL_FLAT,13,46,0.52052,0.0,0.0,0.0,2.0,2.0,0.52052,0.2007
winter,2020-01-19,POOL_FLAT,13,47,3.0449499999999996,0.39076,0.0,0.0,2.0,2.0,2.65419,0.2007
winter,2020-01-19,POOL_FLAT,13,48,1.40887,0.0,0.0,0.0,2.0,2.0,1.40887,0.2007
winter,2020-01-19,POOL_FLAT,13,49,0.85273,0.0,0.0,0.0,2.0,2.0,0.85273,0.2007
winter,2020-01-19,POOL_FLAT,13,50,1.28772,0.68472,0.0,0.0,2.0,2.0,0.603,0.2007
winter,2020-01-19,POOL_FLAT,13,51,0.86164,0.6267,0.0,0.0,2.0,2.0,0.23493999999999993,0.2007
winter,2020-01-19,POOL_FLAT,13,52,0.22615,0.48323,0.0,0.0,2.0,2.0,-0.25708,0.2007
winter,2020-01-19,POOL_FLAT,13,53,0.20788,0.38277,0.0,0.0,2.0,2.0,-0.17489,0.2007
winter,2020-01-19,POOL_FLAT,13,54,2.6428499999999997,0.28002,0.0,0.0,2.0,2.0,2.3628299999999998,0.2007
winter,2020-01-19,POOL_FLAT,13,55,1.10122,0.8177000000000001,0.0,0.0,2.0,2.0,0.28352,0.2007
winter,2020-01-19,POOL_FLAT,14,1,0.48845,0.47725,0.0,0.0,2.0,2.0,0.011199999999999988,0.2007
winter,2020-01-19,POOL_FLAT,14,2,0.9453,0.66411,0.0,0.0,2.0,2.0,0.28119000000000005,0.2007
winter,2020-01-19,POOL_FLAT,14,3,0.40512,0.5415800000000001,0.0,0.0,2.0,2.0,-0.13646000000000008,0.2007
winter,2020-01-19,POOL_FLAT,14,4,1.67902,0.59849,0.0,0.0,2.0,2.0,1.08053,0.2007
winter,2020-01-19,POOL_FLAT,14,5,0.20943,0.7797799999999999,0.0,0.0,2.0,2.0,-0.5703499999999999,0.2007
winter,2020-01-19,POOL_FLAT,14,6,0.3825,0.0,0.0,0.0,2.0,2.0,0.3825,0.2007
winter,2020-01-19,POOL_FLAT,14,7,1.84696,0.24671,0.0,0.0,2.0,2.0,1.60025,0.2007
winter,2020-01-19,POOL_FLAT,14,8,0.37147,0.0,0.0,0.0,2.0,2.0,0.37147,0.2007
winter,2020-01-19,POOL_FLAT,14,9,0.41287,0.0,0.0,0.0,2.0,2.0,0.41287,0.2007
winter,2020-01-19,POOL_FLAT,14,10,1.72752,0.7594099999999999,0.0,0.0,2.0,2.0,0.96811,0.2007
winter,2020-01-19,POOL_FLAT,14,11,0.47258,0.47725,0.0,0.0,2.0,2.0,-0.0046700000000000075,0.2007
winter,2020-01-19,POOL_FLAT,14,12,0.23802,0.66411,0.0,0.0,2.0,2.0,-0.42608999999999997,0.2007
winter,2020-01-19,POOL_FLAT,14,13,0.1847299999999999,0.5415800000000001,0.0,0.0,2.0,2.0,-0.35685000000000017,0.2007
winter,2020-01-19,POOL_FLAT,14,14,2.0802400000000003,0.59849,0.0,0.0,2.0,2.0,1.4817500000000003,0.2007
winter,2020-01-19,POOL_FLAT,14,15,2.76156,0.7797799999999999,0.0,0.0,2.0,2.0,1.9817799999999999,0.2007
winter,2020-01-19,POOL_FLAT,14,16,0.3737799999999999,0.0,0.0,0.0,2.0,2.0,0.3737799999999999,0.2007
winter,2020-01-19,POOL_FLAT,14,17,0.1766599999999999,0.24671,0.0,0.0,2.0,2.0,-0.07005000000000011,0.2007
winter,2020-01-19,POOL_FLAT,14,18,0.69565,0.0,0.0,0.0,2.0,2.0,0.69565,0.2007
winter,2020-01-19,POOL_FLAT,14,19,0.56916,0.0,0.0,0.0,2.0,2.0,0.56916,0.2007
winter,2020-01-19,POOL_FLAT,14,20,0.6789,0.7594099999999999,0.0,0.0,2.0,2.0,-0.08050999999999997,0.2007
winter,2020-01-19,POOL_FLAT,14,21,0.48845,0.47725,0.0,0.0,2.0,2.0,0.011199999999999988,0.2007
winter,2020-01-19,POOL_FLAT,14,22,0.9453,0.66411,0.0,0.0,2.0,2.0,0.28119000000000005,0.2007
winter,2020-01-19,POOL_FLAT,14,23,0.40512,0.5415800000000001,0.0,0.0,2.0,2.0,-0.13646000000000008,0.2007
winter,2020-01-19,POOL_FLAT,14,24,1.67902,0.59849,0.0,0.0,2.0,2.0,1.08053,0.2007
winter,2020-01-19,POOL_FLAT,14,25,0.20943,0.7797799999999999,0.0,0.0,2.0,2.0,-0.5703499999999999,0.2007
winter,2020-01-19,POOL_FLAT,14,26,0.3825,0.0,0.0,0.0,2.0,2.0,0.3825,0.2007
winter,2020-01-19,POOL_FLAT,14,27,1.84696,0.24671,0.0,0.0,2.0,2.0,1.60025,0.2007
winter,2020-01-19,POOL_FLAT,14,28,0.37147,0.0,0.0,0.0,2.0,2.0,0.37147,0.2007
winter,2020-01-19,POOL_FLAT,14,29,0.41287,0.0,0.0,0.0,2.0,2.0,0.41287,0.2007
winter,2020-01-19,POOL_FLAT,14,30,1.72752,0.7594099999999999,0.0,0.0,2.0,2.0,0.96811,0.2007
winter,2020-01-19,POOL_FLAT,14,31,0.47258,0.47725,0.0,0.0,2.0,2.0,-0.0046700000000000075,0.2007
winter,2020-01-19,POOL_FLAT,14,32,0.23802,0.66411,0.0,0.0,2.0,2.0,-0.42608999999999997,0.2007
winter,2020-01-19,POOL_FLAT,14,33,0.1847299999999999,0.5415800000000001,0.0,0.0,2.0,2.0,-0.35685000000000017,0.2007
winter,2020-01-19,POOL_FLAT,14,34,2.0802400000000003,0.59849,0.0,0.0,2.0,2.0,1.4817500000000003,0.2007
winter,2020-01-19,POOL_FLAT,14,35,2.76156,0.7797799999999999,0.0,0.0,2.0,2.0,1.9817799999999999,0.2007
winter,2020-01-19,POOL_FLAT,14,36,0.3737799999999999,0.0,0.0,0.0,2.0,2.0,0.3737799999999999,0.2007
winter,2020-01-19,POOL_FLAT,14,37,0.1766599999999999,0.24671,0.0,0.0,2.0,2.0,-0.07005000000000011,0.2007
winter,2020-01-19,POOL_FLAT,14,38,0.69565,0.0,0.0,0.0,2.0,2.0,0.69565,0.2007
winter,2020-01-19,POOL_FLAT,14,39,0.56916,0.0,0.0,0.0,2.0,2.0,0.56916,0.2007
winter,2020-01-19,POOL_FLAT,14,40,0.6789,0.7594099999999999,0.0,0.0,2.0,2.0,-0.08050999999999997,0.2007
winter,2020-01-19,POOL_FLAT,14,41,0.48845,0.47725,0.0,0.0,2.0,2.0,0.011199999999999988,0.2007
winter,2020-01-19,POOL_FLAT,14,42,0.9453,0.66411,0.0,0.0,2.0,2.0,0.28119000000000005,0.2007
winter,2020-01-19,POOL_FLAT,14,43,0.40512,0.5415800000000001,0.0,0.0,2.0,2.0,-0.13646000000000008,0.2007
winter,2020-01-19,POOL_FLAT,14,44,1.67902,0.59849,0.0,0.0,2.0,2.0,1.08053,0.2007
winter,2020-01-19,POOL_FLAT,14,45,0.20943,0.7797799999999999,0.0,0.0,2.0,2.0,-0.5703499999999999,0.2007
winter,2020-01-19,POOL_FLAT,14,46,0.3825,0.0,0.0,0.0,2.0,2.0,0.3825,0.2007
winter,2020-01-19,POOL_FLAT,14,47,1.84696,0.24671,0.0,0.0,2.0,2.0,1.60025,0.2007
winter,2020-01-19,POOL_FLAT,14,48,0.37147,0.0,0.0,0.0,2.0,2.0,0.37147,0.2007
winter,2020-01-19,POOL_FLAT,14,49,0.41287,0.0,0.0,0.0,2.0,2.0,0.41287,0.2007
winter,2020-01-19,POOL_FLAT,14,50,1.72752,0.7594099999999999,0.0,0.0,2.0,2.0,0.96811,0.2007
winter,2020-01-19,POOL_FLAT,14,51,0.47258,0.47725,0.0,0.0,2.0,2.0,-0.0046700000000000075,0.2007
winter,2020-01-19,POOL_FLAT,14,52,0.23802,0.66411,0.0,0.0,2.0,2.0,-0.42608999999999997,0.2007
winter,2020-01-19,POOL_FLAT,14,53,0.1847299999999999,0.5415800000000001,0.0,0.0,2.0,2.0,-0.35685000000000017,0.2007
winter,2020-01-19,POOL_FLAT,14,54,2.0802400000000003,0.59849,0.0,0.0,2.0,2.0,1.4817500000000003,0.2007
winter,2020-01-19,POOL_FLAT,14,55,2.76156,0.7797799999999999,0.0,0.0,2.0,2.0,1.9817799999999999,0.2007
winter,2020-01-19,POOL_FLAT,15,1,1.09119,0.20423,0.0,0.0,2.0,2.0,0.8869600000000001,0.2007
winter,2020-01-19,POOL_FLAT,15,2,0.54955,0.34406,0.0,0.0,2.0,2.0,0.20549,0.2007
winter,2020-01-19,POOL_FLAT,15,3,0.34874,0.24364,0.0,0.0,2.0,2.0,0.1051,0.2007
winter,2020-01-19,POOL_FLAT,15,4,1.81535,0.32864,0.0,0.0,2.0,2.0,1.48671,0.2007
winter,2020-01-19,POOL_FLAT,15,5,0.14093,0.34345,0.0,0.0,2.0,2.0,-0.20251999999999998,0.2007
winter,2020-01-19,POOL_FLAT,15,6,0.5251699999999999,0.0,0.0,0.0,2.0,2.0,0.5251699999999999,0.2007
winter,2020-01-19,POOL_FLAT,15,7,5.574019999999999,0.13227,0.0,0.0,2.0,2.0,5.441749999999999,0.2007
winter,2020-01-19,POOL_FLAT,15,8,0.15574,0.0,0.0,0.0,2.0,2.0,0.15574,0.2007
winter,2020-01-19,POOL_FLAT,15,9,0.39632,0.0,0.0,0.0,2.0,2.0,0.39632,0.2007
winter,2020-01-19,POOL_FLAT,15,10,2.39118,0.23708,0.0,0.0,2.0,2.0,2.1540999999999997,0.2007
winter,2020-01-19,POOL_FLAT,15,11,2.030875,0.20423,0.0,0.0,2.0,2.0,1.826645,0.2007
winter,2020-01-19,POOL_FLAT,15,12,0.25013,0.34406,0.0,0.0,2.0,2.0,-0.09392999999999996,0.2007
winter,2020-01-19,POOL_FLAT,15,13,0.1786599999999999,0.24364,0.0,0.0,2.0,2.0,-0.0649800000000001,0.2007
winter,2020-01-19,POOL_FLAT,15,14,3.56425,0.32864,0.0,0.0,2.0,2.0,3.23561,0.2007
winter,2020-01-19,POOL_FLAT,15,15,0.80196,0.34345,0.0,0.0,2.0,2.0,0.45851000000000003,0.2007
winter,2020-01-19,POOL_FLAT,15,16,0.41325,0.0,0.0,0.0,2.0,2.0,0.41325,0.2007
winter,2020-01-19,POOL_FLAT,15,17,0.18233,0.13227,0.0,0.0,2.0,2.0,0.05005999999999999,0.2007
winter,2020-01-19,POOL_FLAT,15,18,0.26032,0.0,0.0,0.0,2.0,2.0,0.26032,0.2007
winter,2020-01-19,POOL_FLAT,15,19,1.04152,0.0,0.0,0.0,2.0,2.0,1.04152,0.2007
winter,2020-01-19,POOL_FLAT,15,20,0.07094,0.23708,0.0,0.0,2.0,2.0,-0.16614,0.2007
winter,2020-01-19,POOL_FLAT,15,21,1.09119,0.20423,0.0,0.0,2.0,2.0,0.8869600000000001,0.2007
winter,2020-01-19,POOL_FLAT,15,22,0.54955,0.34406,0.0,0.0,2.0,2.0,0.20549,0.2007
winter,2020-01-19,POOL_FLAT,15,23,0.34874,0.24364,0.0,0.0,2.0,2.0,0.1051,0.2007
winter,2020-01-19,POOL_FLAT,15,24,1.81535,0.32864,0.0,0.0,2.0,2.0,1.48671,0.2007
winter,2020-01-19,POOL_FLAT,15,25,0.14093,0.34345,0.0,0.0,2.0,2.0,-0.20251999999999998,0.2007
winter,2020-01-19,POOL_FLAT,15,26,0.5251699999999999,0.0,0.0,0.0,2.0,2.0,0.5251699999999999,0.2007
