Hour,Customer,Bus,ConnectedPhase,ConnectedVoltagePU,VUFPercent,VARealV,VAImagV,VAPU,VBRealV,VBImagV,VBPU,VCRealV,VCImagV,VCPU,Season,Date,Case
0,48,860,1,1.0388440498372618,0.08217833543616317,215.89281625016372,-125.07648961616452,1.0388440498372618,-216.5277842991921,-124.00522851743052,1.0389086416750588,0.5414412226959763,250.55850994383994,1.043223756629306,winter,2020-01-19,POOL_FLAT
0,49,861,1,1.0387741914602062,0.0825928383126234,215.88037663187282,-125.06449118193353,1.0387741914602062,-216.52794814689327,-124.00504475242924,1.0389088534192925,0.5412773749947817,250.55869370884122,1.0432245202745283,winter,2020-01-19,POOL_FLAT
0,50,886,2,1.0374387411152566,0.09722189426052942,215.83691832188273,-125.02139480216702,1.0385276794255356,-216.19515650284671,-123.87564468330656,1.0374387411152566,0.5354865763478996,250.3753926080829,1.042461280741863,winter,2020-01-19,POOL_FLAT
0,51,896,1,1.0385670044869322,0.08087994790351663,215.83307727561254,-125.04686748954796,1.0385670044869322,-216.470897531055,-123.96736423341262,1.0386247607509964,0.5191254442469143,250.47741413076707,1.0428859115086553,winter,2020-01-19,POOL_FLAT
0,52,898,1,1.0381699123400085,0.08252405990230657,215.7625794403987,-124.9782984231758,1.0381699123400085,-216.33980878099086,-123.91738801956228,1.0380477266871937,0.5115153977142886,250.37044020022304,1.0424404523400232,winter,2020-01-19,POOL_FLAT
0,53,899,2,1.0375433848029367,0.09404318309981159,215.83691832188276,-125.021394802167,1.0385276794255356,-216.2201486333666,-123.88258069852012,1.0375433848029367,0.5354865763479033,250.37539260808285,1.0424612807418627,winter,2020-01-19,POOL_FLAT
0,54,900,1,1.0385413463114166,0.0809851870289151,215.8285084404423,-125.04246051108771,1.0385413463114166,-216.47095770900418,-123.96729673744079,1.038624838521239,0.5190652662977894,250.47748162673906,1.0428861920139216,winter,2020-01-19,POOL_FLAT
0,55,906,1,1.0380717629633816,0.08282009168901248,215.74527913484226,-124.9611342457589,1.0380717629633816,-216.34041810266004,-123.91670472641334,1.0380485140774853,0.5109060760454843,250.3711234933728,1.0424432921022995,winter,2020-01-19,POOL_FLAT
1,1,34,1,1.045964340438603,0.054119213720192544,217.03063218989095,-126.52212302784052,1.045964340438603,-217.94244200138664,-124.6071862651522,1.0452656608038717,1.3217256407017213,250.7433893592432,1.0440055857959478,winter,2020-01-19,POOL_FLAT
1,2,47,2,1.0438077032878583,0.0607481479755789,216.87944748339206,-126.45344780872487,1.0452765262952437,-217.56871171954492,-124.5552798090674,1.0438077032878583,1.2881278748001441,250.28206522441448,1.0420841215573589,winter,2020-01-19,POOL_FLAT
1,3,70,1,1.045950436145568,0.054129759596412474,217.02816275835363,-126.51972820062576,1.045950436145568,-217.94247451345805,-124.60714960099799,1.045265702549983,1.3216931286332523,250.7434260234021,1.0440057377345904,winter,2020-01-19,POOL_FLAT
1,4,73,1,1.0434948112411742,0.07813024975027327,216.5061713145958,-126.2440712215303,1.0434948112411742,-217.03856358594646,-124.49462003219095,1.0417669791169144,1.211803389473875,249.50633725323488,1.0388527641543497,winter,2020-01-19,POOL_FLAT
1,5,74,1,1.0435845815583704,0.07915882232057547,216.52214203493585,-126.25948495236022,1.0435845815583704,-217.0383532386447,-124.49485609454214,1.041766708461727,1.2120137367756656,249.50610119088373,1.0388517855544963,winter,2020-01-19,POOL_FLAT
1,6,83,2,1.0437744048271458,0.06002260009103505,216.8795624420886,-126.45342421854984,1.045276890311318,-217.56078916690905,-124.55302151490122,1.0437744048271458,1.2882428334967277,250.2820888145891,1.0420842222392204,winter,2020-01-19,POOL_FLAT
1,7,178,2,1.0390621177492232,0.09139756961156081,216.42560768314164,-126.24326906046427,1.0432033719804041,-216.35930303218336,-124.37293516503436,1.0390621177492232,1.2157955260548592,248.967681210583,1.0366101321933456,winter,2020-01-19,POOL_FLAT
1,8,208,3,1.035237402699757,0.1436385543442731,216.42645457240357,-126.25687339819426,1.0432349586636425,-216.60378584781006,-124.44783091991481,1.0401000583744067,1.1496770250178465,248.63829276158623,1.035237402699757,winter,2020-01-19,POOL_FLAT
1,9,225,1,1.043164948801534,0.10114637126924188,216.4218616594973,-126.23137526291103,1.043164948801534,-216.57610229831394,-124.42357106887233,1.039949797643961,1.2383902258446275,248.94436441375154,1.0365135156235006,winter,2020-01-19,POOL_FLAT
1,10,248,2,1.0387374184479343,0.0954902488159419,216.45018391918433,-126.24549341854674,1.0432964265038704,-216.29049430894904,-124.33615359748697,1.0387374184479343,1.2497292903431139,248.94668835407728,1.0365234273487907,winter,2020-01-19,POOL_FLAT
