Day,Strategy,Phase,Status,ErrorIdentifier,ErrorMessage,WallTimeSeconds,BatteryCapacityKWh,BatteryPowerKW,ImportCapKW,BaselineBillEUR,OptimizedBillEUR,SavingsEUR,SavingsPercent,BaselinePeakImportKW,PeakImportKW,DaytimePeakImportKW,ImportSpreadKW,TotalGridImportKWh,TotalBatteryThroughputKWh,TotalCurtailedPvKWh,TotalSharedExportKWh,EnergyBalanceResidualKW,TerminalSocErrorKWh,SimultaneousChargeDischargeKW,MinimumExitFlag
24-Aug-2020,SH_BM,baseline,ok,,,3.56551616666667,10,3.3,NaN,33.29714113,22.5893280582031,10.7078130717969,32.1583556678067,17.9361625,55.6817390581717,10.0112,55.6817390581717,213.7315618841,211.456323213822,3.6126103860772,0,1.77635683940025e-15,0,0,1
24-Aug-2020,VPP_BM,baseline,ok,,,5.19275904166667,10,3.3,NaN,33.29714113,19.558045178632,13.739095951368,41.2620888313724,17.9361625,75.5007842105263,6.7168492989822e-15,75.5007842105263,214.92357339156,244.671414653528,0,32.7784615091966,3.17523785042795e-14,0,0,1
24-Aug-2020,PS,baseline,ok,,,14.2817690416667,10,3.3,NaN,33.29714113,29.0639872601539,4.23315386984612,12.7132652419584,17.9361625,8.49824226737144,8.49824226737144,1.33428496340571e-05,203.95780774549,90.3350213394312,0,3.42364019466425,7.74491581978509e-13,0,0,1
24-Aug-2020,PSDT,baseline,ok,,,4.957074875,10,3.3,NaN,33.29714113,19.558045178632,13.739095951368,41.2620888313724,17.9361625,75.5007842105263,1.77635683940025e-15,75.5007842105263,214.92357339156,244.671414653531,0,32.7784615091947,8.54871728961371e-15,0,0,1
24-Aug-2020,LL,baseline,ok,,,30.0458282083333,10,3.3,NaN,33.29714113,29.0639884952874,4.23315263471262,12.7132615325303,17.9361625,8.49824231815424,8.49824221815421,1.0000004024846e-07,203.957814435701,90.3343423628653,0,3.42397327668001,1.65978342181461e-14,0,0,1
24-Aug-2020,IMPROVED_PEAK_GUARD,improvement,ok,,,2.34694833333333,10,3.3,17.9361625,33.29714113,20.5711012198149,12.7260399101851,38.2196172953695,17.9361625,17.9361625,7.2084505,17.9361625,212.657449236159,217.875128316187,0,20.0494539750684,6.21724893790088e-15,0,0,1
