Day,CapRatio,CapKW,Status,Feasible,BillEUR,PeakKW,NightPeakKW,DaytimePeakKW,PaperSavingsPercent,EngineeringSavingsPercent,BatteryThroughputKWh,CapViolationKW,BillPenaltyVsVppEUR,BillPenaltyPercentOfVpp,PaperSavingsSacrificePP,PeakReductionVsVppKW,PeakReductionVsVppPercent,PeakReductionVsLexKW,BillPenaltyVsLexEUR,MarginalCostEURPerKW,MarginalCostReferenceRatio,IsKnee,KneeChordDistance,MaximumRelativeMipGapPercent,WallTimeSeconds,EnergyBalanceResidualKW,TerminalSocErrorKWh
2020-03-01,0.7,12.29827025,ok,1,33.0303322056062,12.29827025,12.29827025,12.29827025,20.9883625077764,13.5941118546327,86.5499212609864,5.32907051820075e-15,9.3419044540779,39.436574482978,22.3467073724227,66.9257587131067,84.476590737733,11.7159305378007,9.3419044540779,0.840850084085012,0.8,0,0,0,1.50219454166667,3.99680288865056e-15,0
2020-03-01,0.6,10.5413745,infeasible,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.112023166666667,NaN,NaN
2020-03-01,0.5,8.78447875,infeasible,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.0425623333333333,NaN,NaN
2020-03-02,2,35.805932,ok,1,25.4351374272709,35.805932,35.805932,2.97210454844321e-05,39.9515097586162,35.9775348316395,281.695404734475,1.4210854715202e-14,0,0,0,42.5282522105263,54.2907960798186,-9.8476704707807,0,NaN,NaN,0,0,0,1.55883566666667,7.7715611723761e-15,0
2020-03-02,1.5,26.854449,ok,1,25.4351374272709,26.854449,26.854449,2.97210454570651e-05,39.9515097586162,35.9775348316395,281.695404734475,7.105427357601e-15,0,0,0,51.4797352105263,65.718097059864,-0.896187470780699,0,0,2,1,0.294627825494395,0,1.54920358333333,1.95399252334028e-14,0
2020-03-02,1.25,22.3787075,ok,1,28.0062980167683,22.3787075,22.3787075,8.5578135,33.8813907349254,29.505698783808,213.683853418607,3.5527136788005e-15,2.5711605894974,10.1086954880797,6.0701190236908,55.9554767105263,71.4317475498866,3.5795540292193,2.5711605894974,0.57446583755952,1.5,0,0.246615979283964,0,0.771780125,1.77635683940025e-15,0
2020-03-02,1,17.902966,ok,1,31.6989637039705,17.902966,17.902966,16.6686915,25.1635687802889,20.2109363311456,145.568017296124,7.105427357601e-15,6.2638262766996,24.6266657477686,14.7879409783273,60.4312182105263,77.1453980399093,8.0552955292193,6.2638262766996,0.825039982135294,1.25,0,0.113405707398045,0,0.60846275,1.45716771982052e-15,0
2020-03-02,0.9,16.1126694,ok,1,33.2043347506176,16.1126694,16.1126694,16.0945209576527,21.609616738051,16.421785764336,111.552304299679,3.5527136788005e-15,7.7691973233467,30.5451360172985,18.3418930205652,62.2215148105263,79.4308582359184,9.8455921292193,7.7691973233467,0.840850084085006,1,0,0.057971343599343,0,0.903812208333333,1.88737914186277e-15,0
2020-03-02,0.8,14.3223728,ok,1,34.7431012004853,14.3223728,14.3223728,14.3223728,17.9768232289593,12.5485760472434,80.9180754418314,7.105427357601e-15,9.3079637732144,36.5949026217356,21.9746865296569,64.0118114105263,81.7163184319274,11.6358887292193,9.3079637732144,0.859503643065456,0.9,0,0,1.17665584694112e-14,0.607537708333333,6.21724893790088e-15,0
2020-03-02,0.7,12.5320762,infeasible,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.110374041666667,NaN,NaN
