Day,CaseId,IntervalEnd,IntervalIndex,AggregateLoadKW,PvAvailableACKW,BatteryNetDischargeKW,AggregateImportKW,CapKW
2020-01-02,ANCHOR_VPP_BM,2020-01-02 01:00:00,1,5.654185,0.000779,-0.000778999999999962,5.654185,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 02:00:00,2,11.830165,0.0103265,-0.0103265,11.830165,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 03:00:00,3,10.74671,0.01094875,-0.01094875,10.74671,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 04:00:00,4,8.57618,0.0002565,-0.0002565,8.57618,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 05:00:00,5,4.1025,9.5e-05,-9.5e-05,4.1025,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 06:00:00,6,3.82203,0,0,3.82203,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 07:00:00,7,9.49596,0,0,9.49596,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 08:00:00,8,13.27727,0.018924,-21.1195664568353,35.4884725861424,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 09:00:00,9,10.75213,0.0209665,-65.6664540087719,79.8526431671284,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 10:00:00,10,10.07331,0.38988,-66,79.1365942105263,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 11:00:00,11,11.68236,1.081936,11.3816398245614,4.44089209850063e-16,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 12:00:00,12,11.82865,2.860488,9.66926922410866,2.35922392732846e-16,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 13:00:00,13,15.2313,3.939251,12.1735326525184,-4.44089209850063e-16,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 14:00:00,14,18.2204,4.985752,14.2642960005064,-2.22044604925031e-16,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 15:00:00,15,8.88117,4.398177,4.89798168799178,3.7470027081099e-16,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 16:00:00,16,8.37515,1.460416,7.68420172807018,6.66133814775094e-16,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 17:00:00,17,12.05885,0.5692685,12.1724157923033,-5.55111512312578e-17,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 18:00:00,18,18.20172,0.025859,19.591188409734,-6.66133814775094e-16,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 19:00:00,19,16.73573,0.013338,17.8294151578947,-2.22044604925031e-16,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 20:00:00,20,15.96017,0.0112955,16.8724791731193,2.22044604925031e-16,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 21:00:00,21,12.50942,0.0095665,13.3826350367855,-3.88578058618805e-16,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 22:00:00,22,12.00971,0.0086735,12.8893715280136,-4.44089209850063e-16,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-02 23:00:00,23,10.26161,0.011039,5.80675858274342e-16,10.250571,NaN
2020-01-02,ANCHOR_VPP_BM,2020-01-03 00:00:00,24,9.75098,0.0084075,-1.75298372309235e-16,9.7425725,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 01:00:00,1,5.654185,0.000779,-18.2563166226986,24.8705403923143,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 02:00:00,2,11.830165,0.0103265,-12.3986831226986,24.8705403923143,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 03:00:00,3,10.74671,0.01094875,-13.4285876226986,24.8705403923143,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 04:00:00,4,8.57618,0.0002565,-15.4798974476986,24.8705403923143,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 05:00:00,5,4.1025,9.5e-05,-19.7297333726986,24.8705403923143,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 06:00:00,6,3.82203,0,-19.9960848726986,24.8705403923143,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 07:00:00,7,9.49596,0,-14.6058513726986,24.8705403923143,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 08:00:00,8,13.27727,0.018924,-11.0325308726986,24.8705403923143,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 09:00:00,9,10.75213,0.0209665,-13.4334563726986,24.8705403923143,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 10:00:00,10,10.07331,0.38988,-14.4472488726986,24.8705403923143,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 11:00:00,11,11.68236,1.081936,11.4014537464629,-5.44009282066327e-15,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 12:00:00,12,11.82865,2.860488,9.75362655291455,-4.30211422042248e-16,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 13:00:00,13,15.2313,3.939251,12.167410524618,1.33226762955019e-15,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 14:00:00,14,18.2204,4.985752,14.3060618357341,-2.22044604925031e-16,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 15:00:00,15,8.88117,4.398177,4.90775669561552,-1.2490009027033e-16,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 16:00:00,16,8.37515,1.460416,7.44320899761808,-2.77555756156289e-15,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 17:00:00,17,12.05885,0.5692685,12.185401909451,8.32667268468867e-16,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 18:00:00,18,18.20172,0.025859,19.4639223882286,8.88178419700125e-16,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 19:00:00,19,16.73573,0.013338,17.9272147368421,9.99200722162641e-16,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 20:00:00,20,15.96017,0.0112955,16.975310565931,-2.33146835171283e-15,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 21:00:00,21,12.50942,0.0095665,13.2803216336528,1.69056677309931e-05,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 22:00:00,22,12.00971,0.0086735,12.996700964917,1.11022302462516e-16,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-02 23:00:00,23,10.26161,0.011039,8.39971367315086e-17,10.250571,NaN
2020-01-02,ANCHOR_VPP_BM_PEAK_LEX,2020-01-03 00:00:00,24,9.75098,0.0084075,1.31473779231926e-16,9.7425725,NaN
2020-01-02,ANCHOR_PS,2020-01-02 01:00:00,1,5.654185,0.000779,-4.70790944054004,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 02:00:00,2,11.830165,0.0103265,1.27450458111908,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 03:00:00,3,10.74671,0.01094875,0.133370633750653,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 04:00:00,4,8.57618,0.0002565,-1.93149169054004,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 05:00:00,5,4.1025,9.5e-05,-6.18132619054003,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 06:00:00,6,3.82203,0,-6.44767769054003,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 07:00:00,7,9.49596,0,-1.05744419054004,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 08:00:00,8,13.27727,0.018924,2.78872300217171,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 09:00:00,9,10.75213,0.0209665,0.128530896908547,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 10:00:00,10,10.07331,0.38988,-0.897833265540037,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 11:00:00,11,11.68236,1.081936,0.00106400743486233,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 12:00:00,12,11.82865,2.860488,-1.62633879293688,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 13:00:00,13,15.2313,3.939251,0.824037712698022,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 14:00:00,14,18.2204,4.985752,2.89282663759869,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 15:00:00,15,8.88117,4.398177,-6.03932451194204,10.6090579073074,NaN
2020-01-02,ANCHOR_PS,2020-01-02 16:00:00,16,8.37515,1.460416,-3.57994719054003,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 17:00:00,17,12.05885,0.5692685,0.931005370592761,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 18:00:00,18,18.20172,0.025859,7.96505458111908,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 19:00:00,19,16.73573,0.013338,6.43508721269802,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 20:00:00,20,15.96017,0.0112955,5.6208582653296,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 21:00:00,21,12.50942,0.0095665,1.99030984427697,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 22:00:00,22,12.00971,0.0086735,1.48392021796118,10.6090591479369,NaN
2020-01-02,ANCHOR_PS,2020-01-02 23:00:00,23,10.26161,0.011039,1.02257383847054e-16,10.250571,NaN
2020-01-02,ANCHOR_PS,2020-01-03 00:00:00,24,9.75098,0.0084075,-8.76491861546176e-17,9.7425725,NaN
2020-01-02,FRONTIER_R2.000,2020-01-02 01:00:00,1,5.654185,0.000779,-0.000778999999999962,5.654185,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 02:00:00,2,11.830165,0.0103265,-1.4103265,13.3038492105263,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 03:00:00,3,10.74671,0.01094875,-6.61094875,17.6940784210526,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 04:00:00,4,8.57618,0.0002565,-5.41140359999999,14.2721243157895,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 05:00:00,5,4.1025,9.5e-05,-12.6840495,17.4540310526316,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 06:00:00,6,3.82203,0,-29.5433891999639,34.9203344210146,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 07:00:00,7,9.49596,0,-25.5129739,36.351722,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 08:00:00,8,13.27727,0.018924,-21.9396534,36.351722,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 09:00:00,9,10.75213,0.0209665,-24.3405789,36.351722,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 10:00:00,10,10.07331,0.38988,-25.3543714,36.351722,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 11:00:00,11,11.68236,1.081936,11.2894112393888,6.66133814775094e-16,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 12:00:00,12,11.82865,2.860488,9.55755379230329,1.2458090115075e-13,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 13:00:00,13,15.2313,3.939251,12.0172880789474,-4.44089209850063e-16,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 14:00:00,14,18.2204,4.985752,14.3021212278875,-6.66133814775094e-16,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 15:00:00,15,8.88117,4.398177,5.06031062365591,3.33066907387547e-16,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 16:00:00,16,8.37515,1.460416,7.52288413327674,-2.22044604925031e-16,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 17:00:00,17,12.05885,0.5692685,12.2940697506393,-1.2490009027033e-16,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 18:00:00,18,18.20172,0.025859,19.3936155073571,4.55191440096314e-15,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 19:00:00,19,16.73573,0.013338,17.8493738296548,-1.7499890425654e-14,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 20:00:00,20,15.96017,0.0112955,16.9719456536503,-1.11022302462516e-16,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 21:00:00,21,12.50942,0.0095665,13.5818895095809,-4.44089209850063e-16,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 22:00:00,22,12.00971,0.0086735,12.968010803622,3.33066907387547e-16,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-02 23:00:00,23,10.26161,0.011039,1.42429927501254e-16,10.250571,36.351722
2020-01-02,FRONTIER_R2.000,2020-01-03 00:00:00,24,9.75098,0.0084075,2.3373116307898e-16,9.7425725,36.351722
2020-01-02,FRONTIER_R1.500,2020-01-02 01:00:00,1,5.654185,0.000779,-4.55531970394734,10.4484383725761,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 02:00:00,2,11.830165,0.0103265,-7.91100586165982,20.1466695912209,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 03:00:00,3,10.74671,0.01094875,-15.702176175,27.2637915,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 04:00:00,4,8.57618,0.0002565,-17.753486,27.2637915,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 05:00:00,5,4.1025,9.5e-05,-22.003321925,27.2637915,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 06:00:00,6,3.82203,0,-22.269673425,27.2637915,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 07:00:00,7,9.49596,0,-16.879439925,27.2637915,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 08:00:00,8,13.27727,0.018924,-13.306119425,27.2637915,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 09:00:00,9,10.75213,0.0209665,-15.707044925,27.2637915,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 10:00:00,10,10.07331,0.38988,-16.720837425,27.2637915,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 11:00:00,11,11.68236,1.081936,11.4014537464629,-9.99200722162641e-16,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 12:00:00,12,11.82865,2.860488,9.59948732539528,-2.08166817117217e-16,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 13:00:00,13,15.2313,3.939251,12.3490675464063,9.99200722162641e-16,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 14:00:00,14,18.2204,4.985752,14.1115080795299,3.34177130412172e-14,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 15:00:00,15,8.88117,4.398177,5.01510892586304,3.7470027081099e-16,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 16:00:00,16,8.37515,1.460416,7.62655532173175,-6.66133814775094e-16,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 17:00:00,17,12.05885,0.5692685,12.1724157923033,-5.55111512312578e-17,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 18:00:00,18,18.20172,0.025859,19.3670405263158,1.11022302462516e-16,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 19:00:00,19,16.73573,0.013338,17.7650041528014,-4.10782519111308e-15,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 20:00:00,20,15.96017,0.0112955,16.9731087549519,-7.21644966006352e-15,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 21:00:00,21,12.50942,0.0095665,13.4310035710243,-8.1601392309949e-15,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 22:00:00,22,12.00971,0.0086735,12.9966710478212,7.7715611723761e-16,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-02 23:00:00,23,10.26161,0.011039,8.39971367315086e-17,10.250571,27.2637915
2020-01-02,FRONTIER_R1.500,2020-01-03 00:00:00,24,9.75098,0.0084075,1.31473779231926e-16,9.7425725,27.2637915
2020-01-02,FRONTIER_R1.250,2020-01-02 01:00:00,1,5.654185,0.000779,-16.2131381875,22.71982625,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 02:00:00,2,11.830165,0.0103265,-10.3555046875,22.71982625,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 03:00:00,3,10.74671,0.01094875,-11.3854091875,22.71982625,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 04:00:00,4,8.57618,0.0002565,-13.4367204375,22.71982625,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 05:00:00,5,4.1025,9.5e-05,-17.6865549375,22.71982625,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 06:00:00,6,3.82203,0,-17.9529064375,22.71982625,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 07:00:00,7,9.49596,0,-12.5626729375,22.71982625,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 08:00:00,8,13.27727,0.018924,-8.98935243750001,22.71982625,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 09:00:00,9,10.75213,0.0209665,-11.3902779375,22.71982625,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 10:00:00,10,10.07331,0.38988,-12.4040704375,22.71982625,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 11:00:00,11,11.68236,1.081936,11.2512301414827,-1.54737334057131e-15,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 12:00:00,12,11.82865,2.860488,9.75362655291454,-4.30211422042248e-16,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 13:00:00,13,15.2313,3.939251,12.0751124940577,-4.44089209850063e-16,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 14:00:00,14,18.2204,4.985752,14.3732866182227,-1.66533453693773e-16,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 15:00:00,15,8.88117,4.398177,4.91240549632145,-6.93889390390723e-17,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 16:00:00,16,8.37515,1.460416,7.32934181861913,4.57966997657877e-16,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 17:00:00,17,12.05885,0.5692685,12.1269925149972,-5.55111512312578e-17,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 18:00:00,18,18.20172,0.025859,19.3295278947368,0,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 19:00:00,19,16.73573,0.013338,17.3599181569803,0.273688062307941,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 20:00:00,20,15.96017,0.0112955,11.5850363157895,4.94309,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 21:00:00,21,12.50942,0.0095665,7.20062473684211,5.65926,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 22:00:00,22,12.00971,0.0086735,5.07950488403587,7.17550686016592,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-02 23:00:00,23,10.26161,0.011039,2.30079113655871e-16,10.250571,22.71982625
2020-01-02,FRONTIER_R1.250,2020-01-03 00:00:00,24,9.75098,0.0084075,2.92163953848725e-17,9.7425725,22.71982625
2020-01-02,FRONTIER_R1.000,2020-01-02 01:00:00,1,5.654185,0.000779,-11.8963712,18.175861,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 02:00:00,2,11.830165,0.0103265,-6.0387377,18.175861,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 03:00:00,3,10.74671,0.01094875,-7.06864220000001,18.175861,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 04:00:00,4,8.57618,0.0002565,-9.11995345,18.175861,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 05:00:00,5,4.1025,9.5e-05,-13.36978795,18.175861,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 06:00:00,6,3.82203,0,-13.63613945,18.175861,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 07:00:00,7,9.49596,0,-8.24590595000001,18.175861,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 08:00:00,8,13.27727,0.018924,-4.67258545000001,18.175861,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 09:00:00,9,10.75213,0.0209665,-7.07351095000001,18.175861,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 10:00:00,10,10.07331,0.38988,-8.08730345,18.175861,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 11:00:00,11,11.68236,1.081936,10.8412853019673,0.310848918131076,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 12:00:00,12,11.82865,2.860488,9.49116062252405,6.86950496486816e-16,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 13:00:00,13,15.2313,3.939251,11.9906311703309,-2.08166817117217e-17,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 14:00:00,14,18.2204,4.985752,13.9788671315789,0.0730868800000003,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 15:00:00,15,8.88117,4.398177,3.10942863157895,1.605737475,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 16:00:00,16,8.37515,1.460416,5.96593383938831,1.25485180258111,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 17:00:00,17,12.05885,0.5692685,7.68772552631579,4.190175,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 18:00:00,18,18.20172,0.025859,12.1130957894737,6.66842,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 19:00:00,19,16.73573,0.013338,8.75874368421053,8.4015855,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 20:00:00,20,15.96017,0.0112955,4.85671842105263,11.334992,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 21:00:00,21,12.50942,0.0095665,0.266431578947369,12.2467435,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 22:00:00,22,12.00971,0.0086735,0.148916052631579,11.85956625,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-02 23:00:00,23,10.26161,0.011039,1.86254520578562e-16,10.250571,18.175861
2020-01-02,FRONTIER_R1.000,2020-01-03 00:00:00,24,9.75098,0.0084075,2.92163953848725e-16,9.7425725,18.175861
2020-01-02,FRONTIER_R0.900,2020-01-02 01:00:00,1,5.654185,0.000779,-10.169664405,16.3582749,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 02:00:00,2,11.830165,0.0103265,-4.31203090500001,16.3582749,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 03:00:00,3,10.74671,0.01094875,-5.34193540500001,16.3582749,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 04:00:00,4,8.57618,0.0002565,-7.393246655,16.3582749,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 05:00:00,5,4.1025,9.5e-05,-11.643081155,16.3582749,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 06:00:00,6,3.82203,0,-11.909432655,16.3582749,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 07:00:00,7,9.49596,0,-6.519199155,16.3582749,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 08:00:00,8,13.27727,0.018924,-2.945878655,16.3582749,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 09:00:00,9,10.75213,0.0209665,-5.346804155,16.3582749,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 10:00:00,10,10.07331,0.38988,-6.36059665500001,16.3582749,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 11:00:00,11,11.68236,1.081936,10.9399279473684,0.217138405,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 12:00:00,12,11.82865,2.860488,9.36717116877,0.12014724462285,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 13:00:00,13,15.2313,3.939251,11.9890704609508,-1.38083988687754e-15,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 14:00:00,14,18.2204,4.985752,13.454822696944,0.570638520000002,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 15:00:00,15,8.88117,4.398177,2.78281810526316,1.916017475,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 16:00:00,16,8.37515,1.460416,5.63300015789474,1.57057685,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 17:00:00,17,12.05885,0.5692685,5.95576184210526,5.8355405,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 18:00:00,18,18.20172,0.025859,7.48930631578947,11.06102,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 19:00:00,19,16.73573,0.013338,3.60279110491427,13.2997404503314,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 20:00:00,20,15.96017,0.0112955,0.270673684210526,15.6917345,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 21:00:00,21,12.50942,0.0095665,0.266431578947369,12.2467435,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 22:00:00,22,12.00971,0.0086735,0.190094736842105,11.8204465,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-02 23:00:00,23,10.26161,0.011039,8.39971367315086e-17,10.250571,16.3582749
2020-01-02,FRONTIER_R0.900,2020-01-03 00:00:00,24,9.75098,0.0084075,1.89906570001671e-16,9.7425725,16.3582749
2020-01-02,FRONTIER_R0.800,2020-01-02 01:00:00,1,5.654185,0.000779,-8.44295761000001,14.5406888,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 02:00:00,2,11.830165,0.0103265,-2.58532411,14.5406888,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 03:00:00,3,10.74671,0.01094875,-3.61522861,14.5406888,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 04:00:00,4,8.57618,0.0002565,-5.66653986000001,14.5406888,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 05:00:00,5,4.1025,9.5e-05,-9.91637436,14.5406888,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 06:00:00,6,3.82203,0,-10.18272586,14.5406888,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 07:00:00,7,9.49596,0,-4.79249236000001,14.5406888,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 08:00:00,8,13.27727,0.018924,-1.21917186000001,14.5406888,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 09:00:00,9,10.75213,0.0209665,-3.62009736,14.5406888,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 10:00:00,10,10.07331,0.38988,-4.63388986000001,14.5406888,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 11:00:00,11,11.68236,1.081936,9.86442110526316,1.238869905,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 12:00:00,12,11.82865,2.860488,9.00967292669473,0.459750083437063,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 13:00:00,13,15.2313,3.939251,11.550846,0.418591275,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 14:00:00,14,18.2204,4.985752,13.0163376864632,0.987489852859918,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 15:00:00,15,8.88117,4.398177,1.80585076315789,2.84156784,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 16:00:00,16,8.37515,1.460416,1.01473842105264,5.95792549999999,14.5406888
2020-01-02,FRONTIER_R0.800,2020-01-02 17:00:00,17,12.05885,0.5692685,0.24194847368421,11.2636632,14.5406888
