Dataset,Day,CaseId,CaseKind,Strategy,Status,ErrorIdentifier,ErrorMessage,CapRatio,CapKW,DemandChargeEURPerKW,EtaBatteryCharge,EtaBatteryDischarge,WallTimeSeconds,IntervalMinutes,HouseCount,PvHomeCount,PvBoundaryId,TransferLossFraction,H4MaskAffected,BatteryCapacityKWhPerHome,BatteryPowerKWPerHome,MaxSolverTimeSeconds,PaperLoadOnlyBaselineBillEUR,PaperSavingsPercent,PvSelfNoBatteryBaselineBillEUR,EngineeringSavingsPercent,OriginalLoadPeakKW,PvSelfNoBatteryPeakKW,PvSelfNoBatteryDaytimePeakKW,PvSelfNoBatteryNightPeakKW,OptimizedBillEUR,AllDayPeakKW,DaytimePeakKW,NightPeakKW,LoadRangeKW,TotalGridImportKWh,BatteryThroughputKWh,PvCurtailmentKWh,SharedExportKWh,ObjectiveWithDemandChargeEUR,PeakExcessOverCapKW,CapViolationKW,EnergyBalanceResidualKW,PvAllocationResidualKW,HomeBalanceResidualKW,BatteryDynamicsResidualKW,AggregateImportResidualKW,InitialSocErrorKWh,TerminalSocErrorKWh,SocBoundViolationKWh,ChargePowerViolationKW,DischargePowerViolationKW,AggregateImportNonnegativeViolationKW,SimultaneousChargeDischargeKW,MaximumLexicographicViolation,MinimumExitFlag,MaximumRelativeMipGapPercent,StageCount,StageOneName,StageOneValue,ArtifactDirectory,InputsSha256,SolutionSha256
StoreNet,2020-04-02,FRONTIER_R1.500,frontier,IMPROVED_PEAK_GUARD,ok,,"",1.5,26.1487845,NaN,0.95,0.95,1.14159658333333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.03560501,47.039327933569,34.01529078275,40.7798329096026,17.44189,17.432523,17.432523,16.7480335,20.1439120378291,26.1487845,1.66533453693773e-16,26.1487845,26.1487845,221.361670745375,222.789140172496,0,29.9781236256213,NaN,3.5527136788005e-15,3.5527136788005e-15,9.99200722162641e-16,4.44089209850063e-16,4.44089209850063e-16,9.99200722162641e-16,0,0,0,1.11022302462516e-16,0,4.44089209850063e-16,6.66133814775094e-16,0,0,1,0,2,billEUR,20.1439100234381,,,
StoreNet,2020-04-02,FRONTIER_R1.250,frontier,IMPROVED_PEAK_GUARD,ok,,"",1.25,21.79065375,NaN,0.95,0.95,1.30700170833333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.03560501,47.039327933569,34.01529078275,40.7798329096026,17.44189,17.432523,17.432523,16.7480335,20.1439120378291,21.79065375,4.44089209850063e-16,21.79065375,21.79065375,221.361670745375,222.789140172498,0,29.9781236256204,NaN,1.06581410364015e-14,1.06581410364015e-14,1.94289029309402e-15,4.44089209850063e-16,4.44089209850063e-16,1.94289029309402e-15,0,0,0,1.11022302462516e-16,8.88178419700125e-16,4.44089209850063e-16,3.53883589099269e-16,0,0,1,0,2,billEUR,20.1439100234381,,,
StoreNet,2020-04-02,FRONTIER_R1.000,frontier,IMPROVED_PEAK_GUARD,ok,,"",1,17.432523,NaN,0.95,0.95,1.14293966666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.03560501,41.5046913941918,34.01529078275,34.5910500286865,17.44189,17.432523,17.432523,16.7480335,22.2490445306857,17.432523,9.79558720497758,17.432523,17.432523,217.83375764271,194.600715778995,0,8.97637426050274,NaN,0,0,8.88178419700125e-16,2.22044604925031e-16,0,8.88178419700125e-16,0,0,0,1.11022302462516e-16,8.88178419700125e-16,0,1.2490009027033e-16,0,0,1,0,2,billEUR,22.2490423057815,,,
StoreNet,2020-04-02,FRONTIER_R0.900,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.9,15.6892707,NaN,0.95,0.95,1.65897241666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.03560501,37.5977743291793,34.01529078275,30.2223690363428,17.44189,17.432523,17.432523,16.7480335,23.7350640736022,15.6892707,15.5588847537241,15.6892707,15.6892707,216.238240497949,163.488550150055,0,8.97641255997272,NaN,3.5527136788005e-15,3.5527136788005e-15,3.99680288865056e-15,5.55111512312578e-16,2.22044604925031e-16,3.99680288865056e-15,0,0,0,3.5527136788005e-15,8.88178419700125e-16,0,2.35922392732846e-16,0,0,1,4.86766726673456e-15,2,billEUR,23.735061700096,,,
StoreNet,2020-04-02,FRONTIER_R0.800,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.8,13.9460184,NaN,0.95,0.95,1.751217625,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.03560501,33.6572889255839,34.01529078275,25.8161522170872,17.44189,17.432523,17.432523,16.7480335,25.2338515371904,13.9460184,13.9460184,13.9460184,13.9460184,214.70853737727,133.678858562974,0,8.97645118851292,NaN,3.5527136788005e-15,3.5527136788005e-15,9.53853966298435e-16,4.44089209850063e-16,2.22044604925031e-16,9.53853966298435e-16,0,0,0,2.22044604925031e-16,8.88178419700125e-16,0,2.08166817117217e-16,0,3.5527136788005e-15,1,0,2,billEUR,25.2338490138055,,,
StoreNet,2020-04-02,FRONTIER_R0.700,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.7,12.2027661,NaN,0.95,0.95,1.99058566666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.03560501,29.7168035219886,34.01529078275,21.4099353978316,17.44189,17.432523,17.432523,16.7480335,26.7326390007787,12.2027661,12.2027661,12.2027661,12.2027661000002,213.178834256591,103.869166975895,0,8.97648981705232,NaN,7.105427357601e-15,7.105427357601e-15,2.8643754035329e-14,2.8643754035329e-14,1.11022302462516e-15,2.66453525910038e-15,0,0,0,1.11022302462516e-15,0,0,2.16035522804248e-13,0,3.5527136788005e-15,1,0,2,billEUR,26.732636327515,,,
StoreNet,2020-04-02,FRONTIER_R0.600,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.6,10.4595138,NaN,0.95,0.95,1.553688625,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.03560501,25.6555259039975,34.01529078275,16.8686497654242,17.44189,17.432523,17.432523,16.7480335,28.2773705139173,10.4595138,10.4595138,10.4595138,8.0350248122659,211.885956133594,78.6020811805714,0,8.9454646297143,NaN,3.5527136788005e-15,3.5527136788005e-15,4.6074255521944e-15,4.44089209850063e-16,2.22044604925031e-15,4.6074255521944e-15,0,0,0,2.22044604925031e-15,8.88178419700125e-16,0,0,0,0,1,0,2,billEUR,28.2773676861805,,,
StoreNet,2020-04-02,FRONTIER_R0.500,frontier,IMPROVED_PEAK_GUARD,infeasible,StoreNet:OptimizationFailed,"Optimization failed during bill (exit flag -2).",0.5,8.7162615,NaN,0.95,0.95,0.215690916666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.03560501,NaN,34.01529078275,NaN,17.44189,17.432523,17.432523,16.7480335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,
StoreNet,2020-04-02,TARIFF_L0.050,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.05,0.95,0.95,1.15768216666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.03560501,47.0393279584328,34.01529078275,40.7798329374051,17.44189,17.432523,17.432523,16.7480335,20.143912028372,20.1408216641451,3.99680288865056e-15,20.1408216641451,20.1408216641451,221.36167064145,222.789149354201,0,29.9781189360406,21.1509531115792,NaN,NaN,6.49480469405717e-15,4.44089209850063e-16,6.49480469405717e-15,5.32907051820075e-15,0,0,0,2.22044604925031e-16,8.88178419700125e-16,4.44089209850063e-16,3.66373598126302e-15,0,0,1,0,2,billPlusDemandChargeEUR,21.1509509964841,,,
StoreNet,2020-04-02,TARIFF_L0.100,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.1,0.95,0.95,1.490986625,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.03560501,47.0393279808349,34.01529078275,40.7798329624549,17.44189,17.432523,17.432523,16.7480335,20.1439120198512,20.1408216547816,3.99680288865056e-15,20.1408216547816,20.1408216547816,221.361670547816,222.789157626825,0,29.9781147107756,22.1579941853294,NaN,NaN,5.35682609381638e-15,1.22124532708767e-15,3.66373598126302e-15,5.35682609381638e-15,0,0,0,3.5527136788005e-15,8.88178419700125e-16,0,3.10862446895044e-15,0,3.5527136788005e-15,1,0,2,billPlusDemandChargeEUR,22.1579919695302,,,
StoreNet,2020-04-02,TARIFF_L0.200,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.2,0.95,0.95,1.300416125,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.03560501,47.0393280195844,34.01529078275,40.7798330057843,17.44189,17.432523,17.432523,16.7480335,20.1439120051126,20.1408216385853,4.66293670342566e-15,20.1408216385853,20.1408216385853,221.361670385853,222.789171936234,0,29.9781074022066,24.1720763328297,NaN,NaN,2.37587727269783e-14,8.32667268468867e-16,1.30451205393456e-14,2.37587727269783e-14,0,0,0,1.77635683940025e-15,8.88178419700125e-16,3.99680288865056e-15,1.61953783717195e-14,0,1.4210854715202e-14,1,0,2,billPlusDemandChargeEUR,24.1720739156223,,,
StoreNet,2020-04-02,TARIFF_L0.500,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.5,0.95,0.95,1.41787716666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.03560501,47.0393281028547,34.01529078275,40.7798330988964,17.44189,17.432523,17.432523,16.7480335,20.1439119734403,20.1408216037805,1.4432899320127e-15,20.1408216037805,20.1408216037805,221.361670037805,222.789202686251,0,29.9780916965528,30.2143227753305,NaN,NaN,6.47398801234544e-15,4.44089209850063e-16,5.20417042793042e-16,6.47398801234544e-15,0,0,0,2.22044604925031e-16,8.88178419700125e-16,0,2.77555756156289e-16,0,0,1,1.64568142096429e-14,2,billPlusDemandChargeEUR,30.2143197538986,,,
StoreNet,2020-04-02,TARIFF_L1.000,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,1,0.95,0.95,2.13618975,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.03560501,25.2818851149588,34.01529078275,16.4508478551519,17.44189,17.432523,17.432523,16.7480335,28.4194870485923,10.3019506199001,10.3019506199001,10.3019506199001,7.25067475490014,211.781968809739,76.7541969469451,0,8.81513137608884,38.7214376684924,NaN,NaN,4.66293670342566e-15,1.66533453693773e-15,4.44089209850063e-16,4.66293670342566e-15,0,0,0,2.22044604925031e-16,0,0,0,0,0,1,0,2,billPlusDemandChargeEUR,38.7214337963491,,,
StoreNet,2020-04-15,ANCHOR_VPP_BM,anchor,VPP_BM,ok,,"",NaN,NaN,NaN,0.95,0.95,1.60223045833333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,65.39699008855,31.048841546,57.353821050017,19.52503,17.2670585,17.2670585,11.045269,13.2411445276038,43.4498102726345,5.55111512312578e-16,43.4498102726345,43.4498102726345,145.507082720921,163.936634781614,0,47.178042719068,NaN,NaN,NaN,9.43689570931383e-16,4.44089209850063e-16,4.44089209850063e-16,9.43689570931383e-16,0,0,0,4.44089209850063e-16,0,0,6.66133814775094e-16,0,1.4210854715202e-14,1,0,2,billEUR,13.2411432034895,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-04-15/ANCHOR_VPP_BM,c6305b65ae8d1d0681511219ef79a1c8714993aaab198039f9dcec3a2fe62bb9,49fe3873fbe9250e0c4600f8092175f41804a89a296fb48124f6cf5a3c73c7da
StoreNet,2020-04-15,ANCHOR_VPP_BM_PEAK_LEX,anchor,VPP_BM_PEAK_LEX,ok,,"",NaN,NaN,NaN,0.95,0.95,1.48935291666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,65.39699008855,31.048841546,57.353821050017,19.52503,17.2670585,17.2670585,11.045269,13.2411445276038,12.937953766051,3.8505292981883e-08,12.937953766051,12.937953766051,145.507082677338,163.938852671444,0,47.1769098844721,NaN,NaN,NaN,2.22044604925031e-15,2.22044604925031e-15,4.44089209850063e-16,1.33226762955019e-15,0,0,0,2.22044604925031e-16,0,0,1.33226762955019e-15,0,1.06581410364015e-14,1,0,3,billEUR,13.2411432034895,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-04-15/ANCHOR_VPP_BM_PEAK_LEX,2f4824eab9d0e993dc4c47a75ee059a0d0052f5f331b8ee71cd9831962ec2c1e,46c4136a7aca9455ac553bd6caa1b46bbe0fb9419e1d7ece9e6b9ff0e0b1a427
StoreNet,2020-04-15,ANCHOR_PS,anchor,PS,ok,,"",NaN,NaN,NaN,0.95,0.95,2.91729425,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,53.2004148704408,31.048841546,42.3222578808171,19.52503,17.2670585,17.2670585,11.045269,17.9082707578956,7.60865108946108,7.60865108946107,7.60865108946108,7.60865108946108,140.786409816853,88.0378967881035,0,37.8654760044596,NaN,NaN,NaN,1.55431223447522e-15,4.44089209850063e-16,2.22044604925031e-16,1.55431223447522e-15,0,0,0,2.22044604925031e-16,0,0,1.69309011255336e-15,0,3.5527136788005e-15,1,6.12997374593807e-08,3,systemPeakKW,7.60865032859604,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-04-15/ANCHOR_PS,628799de1444ff8c3a946273723a3acf0709b2e4545618e2a8b635337a28f62f,0293ace42a76a79830856b83615806940e2d11357c1ce8aa2c07e0b7213010cc
StoreNet,2020-04-15,FRONTIER_R2.000,frontier,IMPROVED_PEAK_GUARD,ok,,"",2,34.534117,NaN,0.95,0.95,1.09226129166667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,65.39699008855,31.048841546,57.353821050017,19.52503,17.2670585,17.2670585,11.045269,13.2411445276038,34.534117,5.55111512312578e-16,34.534117,34.534117,145.507082720921,163.936634781602,0,47.1780427190745,NaN,0,0,8.88178419700125e-15,5.99520433297585e-15,1.77635683940025e-15,8.88178419700125e-15,0,0,0,8.88178419700125e-15,0,0,9.90874049477952e-15,0,1.24344978758018e-14,1,0,2,billEUR,13.2411432034895,,,
StoreNet,2020-04-15,FRONTIER_R1.500,frontier,IMPROVED_PEAK_GUARD,ok,,"",1.5,25.90058775,NaN,0.95,0.95,1.48982858333333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,65.39699008855,31.048841546,57.353821050017,19.52503,17.2670585,17.2670585,11.045269,13.2411445276038,25.90058775,5.55111512312578e-16,25.90058775,25.90058775,145.507082720921,163.936634781605,0,47.1780427190726,NaN,7.105427357601e-15,7.105427357601e-15,8.10462807976364e-15,4.44089209850063e-16,1.11022302462516e-15,8.10462807976364e-15,0,0,0,4.44089209850063e-16,0,0,1.33226762955019e-15,0,1.4210854715202e-14,1,0,2,billEUR,13.2411432034895,,,
StoreNet,2020-04-15,FRONTIER_R1.250,frontier,IMPROVED_PEAK_GUARD,ok,,"",1.25,21.583823125,NaN,0.95,0.95,0.975533458333333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,65.39699008855,31.048841546,57.353821050017,19.52503,17.2670585,17.2670585,11.045269,13.2411445276038,21.583823125,5.55111512312578e-16,21.583823125,21.583823125,145.507082720921,163.936634781604,0,47.178042719073,NaN,0,0,3.33066907387547e-15,1.16573417585641e-15,4.44089209850063e-16,3.33066907387547e-15,0,0,0,4.44089209850063e-16,0,0,9.99200722162641e-16,0,1.59872115546023e-14,1,0,2,billEUR,13.2411432034895,,,
StoreNet,2020-04-15,FRONTIER_R1.000,frontier,IMPROVED_PEAK_GUARD,ok,,"",1,17.2670585,NaN,0.95,0.95,1.01025254166667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,65.39699008855,31.048841546,57.353821050017,19.52503,17.2670585,17.2670585,11.045269,13.2411445276038,17.2670585,9.99200722162641e-16,17.2670585,17.2670585000001,145.507082720921,163.936634781604,0,47.1780427190732,NaN,1.06581410364015e-14,1.06581410364015e-14,1.14352971536391e-13,3.19744231092045e-14,1.73194791841524e-14,1.14352971536391e-13,0,0,0,4.44089209850063e-16,0,0,1.36335387423969e-13,0,0,1,0,2,billEUR,13.2411432034895,,,
StoreNet,2020-04-15,FRONTIER_R0.900,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.9,15.54035265,NaN,0.95,0.95,1.23893704166667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,65.39699008855,31.048841546,57.353821050017,19.52503,17.2670585,17.2670585,11.045269,13.2411445276038,15.54035265,5.55111512312578e-16,15.54035265,15.54035265,145.507082720921,163.936634781603,0,47.1780427190735,NaN,1.77635683940025e-15,1.77635683940025e-15,5.32907051820075e-15,1.55431223447522e-15,1.33226762955019e-15,5.32907051820075e-15,0,0,0,4.44089209850063e-16,0,0,6.27276008913213e-15,0,1.4210854715202e-14,1,0,2,billEUR,13.2411432034895,,,
StoreNet,2020-04-15,FRONTIER_R0.800,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.8,13.8136468,NaN,0.95,0.95,0.848241458333333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,65.39699008855,31.048841546,57.353821050017,19.52503,17.2670585,17.2670585,11.045269,13.2411445276038,13.8136468,1.72084568816899e-15,13.8136468,13.8136468,145.507082720921,163.936634781602,0,47.1780427190745,NaN,7.105427357601e-15,7.105427357601e-15,2.59792187762287e-14,1.99840144432528e-15,4.44089209850063e-16,2.59792187762287e-14,0,0,0,2.48689957516035e-14,1.77635683940025e-15,0,4.88498130835069e-15,0,1.77635683940025e-14,1,0,2,billEUR,13.2411432034895,,,
StoreNet,2020-04-15,FRONTIER_R0.700,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.7,12.08694095,NaN,0.95,0.95,0.833031208333333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,64.114898671291,31.048841546,55.7737186210497,19.52503,17.2670585,17.2670585,11.045269,13.7317480270384,12.08694095,3.51702139276374,12.08694095,12.08694095,144.966883850713,154.571870909234,0,46.3262700068938,NaN,7.105427357601e-15,7.105427357601e-15,1.68753899743024e-14,4.44089209850063e-16,1.77635683940025e-15,1.68753899743024e-14,0,0,0,5.21804821573824e-15,0,0,1.58206781009085e-14,0,8.88178419700125e-15,1,0,2,billEUR,13.7317466538637,,,
StoreNet,2020-04-15,FRONTIER_R0.600,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.6,10.3602351,NaN,0.95,0.95,0.862939,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,60.12221825736,31.048841546,50.8529743315117,19.52503,17.2670585,17.2670585,11.045269,15.2595821243809,10.3602351,7.36479,10.3602351,10.3602351,143.311051789592,126.25687177111,0,43.8842778616352,NaN,3.90798504668055e-14,3.90798504668055e-14,3.37507799486048e-14,1.68753899743024e-14,7.7715611723761e-15,3.37507799486048e-14,0,0,0,4.88498130835069e-15,0,0,1.11022302462516e-15,0,2.1316282072803e-14,1,0,2,billEUR,15.2595805984228,,,
StoreNet,2020-04-15,FRONTIER_R0.500,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.5,8.63352925,NaN,0.95,0.95,0.804427041666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,55.8560812323613,31.048841546,45.5952108173313,19.52503,17.2670585,17.2670585,11.045269,16.8920567867622,8.63352925000001,8.235245815,8.63352925000001,8.63352925000001,141.641551451094,100.05298952925,0,40.4930542908911,NaN,8.88178419700125e-15,8.88178419700125e-15,9.43689570931383e-16,4.44089209850063e-16,4.44089209850063e-16,9.43689570931383e-16,0,0,0,2.22044604925031e-16,0,0,1.33226762955019e-15,0,7.105427357601e-15,1,0,2,billEUR,16.8920550975566,,,
StoreNet,2020-04-15,TARIFF_L0.050,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.05,0.95,0.95,1.11600183333333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,65.3950147781754,31.048841546,57.3513865959064,19.52503,17.2670585,17.2670585,11.045269,13.2419003974031,12.6658318482452,9.99200722162641e-16,12.6658318482452,12.6658318482452,145.515388982452,164.47025950027,0,46.9054773319279,13.8751919898154,NaN,NaN,3.37507799486048e-14,4.44089209850063e-16,2.22044604925031e-16,3.37507799486048e-14,0,0,0,4.44089209850063e-16,0,0,2.77555756156289e-15,0,2.1316282072803e-14,1,0,2,billPlusDemandChargeEUR,13.8751906022963,,,
StoreNet,2020-04-15,TARIFF_L0.100,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.1,0.95,0.95,1.31148229166667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,65.3950147992191,31.048841546,57.3513866218416,19.52503,17.2670585,17.2670585,11.045269,13.2419003893506,12.6658318393963,7.21644966006352e-15,12.6658318393963,12.6658318393963,145.515388893962,164.47026796243,0,46.9054731024749,14.5084835732902,NaN,NaN,9.76996261670138e-15,4.66293670342566e-15,4.66293670342566e-15,9.76996261670138e-15,0,0,0,4.44089209850063e-16,0,0,1.4432899320127e-15,0,2.30926389122033e-14,1,0,2,billPlusDemandChargeEUR,14.508482122442,,,
StoreNet,2020-04-15,TARIFF_L0.200,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.2,0.95,0.95,1.10072720833333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,65.3950148356191,31.048841546,57.3513866667024,19.52503,17.2670585,17.2670585,11.045269,13.2419003754218,12.6658318240899,9.99200722162641e-16,12.6658318240899,12.6658318240899,145.515388740899,164.47028259969,0,46.9054657866591,15.7750667402398,NaN,NaN,7.21644966006352e-14,4.04121180963557e-14,7.17204073907851e-14,7.21644966006352e-14,0,0,0,4.44089209850063e-16,0,0,2.77555756156289e-15,0,1.59872115546023e-14,1,0,2,billPlusDemandChargeEUR,15.7750651627332,,,
StoreNet,2020-04-15,TARIFF_L0.500,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.5,0.95,0.95,1.051367,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,65.3950149138403,31.048841546,57.3513867631055,19.52503,17.2670585,17.2670585,11.045269,13.2419003454898,12.6658317911976,6.43929354282591e-15,12.6658317911976,12.6658317911976,145.515388411975,164.470314054213,0,46.9054500654456,19.5748162410885,NaN,NaN,1.50990331349021e-14,6.88338275267597e-15,5.55111512312578e-16,1.50990331349021e-14,0,0,0,4.44089209850063e-16,0,0,8.04911692853238e-16,0,2.8421709430404e-14,1,0,2,billPlusDemandChargeEUR,19.5748142836071,,,
StoreNet,2020-04-15,TARIFF_L1.000,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,1,0.95,0.95,1.360672,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,38.265875025,53.7719501941777,31.048841546,43.0266416253148,19.52503,17.2670585,17.2670585,11.045269,17.6895677651907,7.8118015,7.78222515131579,7.8118015,7.8118015,140.953373294798,89.667726713536,0,38.7066478851305,25.5013692651907,NaN,NaN,3.10862446895044e-15,3.10862446895044e-15,2.22044604925031e-16,2.44249065417534e-15,0,0,0,6.66133814775094e-16,0,0,1.02695629777827e-15,0,3.5527136788005e-15,1,7.51614617418338e-08,2,billPlusDemandChargeEUR,25.5013667150541,,,
StoreNet,2020-04-16,ANCHOR_VPP_BM,anchor,VPP_BM,ok,,"",NaN,NaN,NaN,0.95,0.95,1.40847020833333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,40.503017345,57.8120495459045,32.4138198945,47.2836186986351,18.67433,14.3783125,14.3783125,13.6479645,17.0873928899223,47.4889244782776,2.63677968348475e-16,47.4889244782776,47.4889244782776,187.773548240904,204.874065035833,0,24.6398189333111,NaN,NaN,NaN,1.49880108324396e-15,1.33226762955019e-15,1.11022302462516e-16,1.49880108324396e-15,0,0,0,1.11022302462516e-16,0,0,1.60010893424101e-14,0,0,1,0,2,billEUR,17.0873911811832,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-04-16/ANCHOR_VPP_BM,a951af8d44b4404dfad8218de3d02663d9a16b241b525f3383ab1d49431dc3b5,17552c203c662bdc3747ab4a575488f6d35f015a5908bd1a98ac8a15e30caf24
StoreNet,2020-04-16,ANCHOR_VPP_BM_PEAK_LEX,anchor,VPP_BM_PEAK_LEX,ok,,"",NaN,NaN,NaN,0.95,0.95,1.703797625,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,40.503017345,57.8120495459045,32.4138198945,47.2836186986351,18.67433,14.3783125,14.3783125,13.6479645,17.0873928899223,16.7670902909071,1.04752412048548e-05,16.7670902909071,16.7670902909071,187.773536384313,204.874990529153,0,24.6393349714099,NaN,NaN,NaN,1.33226762955019e-15,6.66133814775094e-16,2.77555756156289e-17,1.33226762955019e-15,0,0,0,1.11022302462516e-16,8.88178419700125e-16,0,9.99200722162641e-16,0,3.5527136788005e-15,1,0,3,billEUR,17.0873911811832,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-04-16/ANCHOR_VPP_BM_PEAK_LEX,536722f551f1fa88876c65b102b6255e443153a6ed5e56b70e8c2a0d0b4c9ad2,7dd3754af7578b7d28aca6b0b76b105975302f7cc1462df0c38208a961c2a276
StoreNet,2020-04-16,ANCHOR_PS,anchor,PS,ok,,"",NaN,NaN,NaN,0.95,0.95,1.42755925,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,40.503017345,46.3243292015273,32.4138198945,32.9290212498546,18.67433,14.3783125,14.3783125,13.6479645,21.7402662535505,11.3196099261039,10.2436458161585,11.3196099261039,11.3196099261039,182.70715623364,106.473934397555,0,24.5893095014539,NaN,NaN,NaN,1.6153745008296e-14,8.88178419700125e-16,2.77555756156289e-17,1.6153745008296e-14,0,0,0,1.11022302462516e-16,0,0,5.55111512312578e-16,0,1.77635683940025e-15,1,0,3,systemPeakKW,11.319608794143,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-04-16/ANCHOR_PS,dd29cc52cb3918909cbe24a60c4d2727615a6b54214f1136b1822f08f4064d35,6c1ed627a8621f75eeffaa66176435735c213e9cd9795988f28af566aa1b0649
StoreNet,2020-04-16,FRONTIER_R2.000,frontier,IMPROVED_PEAK_GUARD,ok,,"",2,28.756625,NaN,0.95,0.95,1.15860995833333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,40.503017345,57.8120495459045,32.4138198945,47.2836186986351,18.67433,14.3783125,14.3783125,13.6479645,17.0873928899223,28.756625,2.63677968348475e-16,28.756625,28.756625,187.773548240904,204.874065035836,0,24.6398189333097,NaN,3.5527136788005e-15,3.5527136788005e-15,1.99840144432528e-15,4.44089209850063e-16,2.77555756156289e-17,1.99840144432528e-15,0,0,0,1.11022302462516e-16,0,0,1.55431223447522e-15,0,0,1,0,2,billEUR,17.0873911811832,,,
