Day,Strategy,Status,ErrorIdentifier,ErrorMessage,WallTimeSeconds,BatteryCapacityKWh,BatteryPowerKW,BaselineBillEUR,OptimizedBillEUR,SavingsEUR,SavingsPercent,BaselinePeakImportKW,PeakImportKW,DaytimePeakImportKW,ImportSpreadKW,TotalGridImportKWh,TotalBatteryThroughputKWh,EnergyBalanceResidualKW,TerminalSocErrorKWh,SimultaneousChargeDischargeKW,MinimumExitFlag
02-Mar-2020,SH_BM,ok,,"",0.7142365,10,3.3,39.7284568165,29.6046864039509,10.1237704125491,25.4824154366461,17.902966,58.4522743144044,9.57492,58.4522743144044,274.970812851109,209.950446299749,8.88178419700125e-16,0,0,1
02-Mar-2020,VPP_BM,ok,,"",1.41675820833333,10,3.3,39.7284568165,25.4351374272709,14.2933193892292,35.9775348316395,17.902966,78.3341842105263,2.97210454829333e-05,78.3341842105263,279.50697105498,281.695404734475,4.8017145815038e-15,0,0,1
02-Mar-2020,PS,ok,,"",2.438498375,10,3.3,39.7284568165,35.4293873826187,4.29906943388126,10.821133712135,17.902966,13.546992161874,13.546992161874,12.967617098569,265.128853429634,69.6404201516217,7.54951656745106e-15,0,0,1
02-Mar-2020,PSDT,ok,,"",1.91440783333333,10,3.3,39.7284568165,25.4351374272709,14.2933193892291,35.9775348316395,17.902966,63.8254664191019,1.00000023817159e-07,63.8254663191019,279.507003337043,281.695469298246,3.10862446895044e-15,0,0,1
02-Mar-2020,LL,ok,,"",2.72664833333333,10,3.3,39.7284568165,36.2555883185744,3.4728684979256,8.74151370632461,17.902966,13.5469908071749,9.82385962768692,3.72313117948798,264.981294711576,74.6247416737959,1.06581410364015e-14,0,0,1
15-Mar-2020,SH_BM,ok,,"",0.415520791666667,10,3.3,46.5397998475,33.3703575308047,13.1694423166953,28.2971614829641,24.77737,57.014373566482,16.76359,57.014373566482,296.127307479722,252.823382693224,9.99200722162641e-16,0,0,1
15-Mar-2020,VPP_BM,ok,,"",2.41996675,10,3.3,46.5397998475,27.3147984834833,19.2250013640167,41.3087323688812,24.77737,58.4853157894737,2.26038778,58.4853157894737,297.44986320637,322.182054020847,3.70814490224802e-14,0,0,1
15-Mar-2020,PS,ok,,"",2.91097116666667,10,3.3,46.5397998475,39.9135791717826,6.62622067571741,14.2377506938792,24.77737,11.8733357339826,11.8733357339826,3.57334555895832,281.386712056624,112.154310155327,1.48214773787458e-14,0,0,1
15-Mar-2020,PSDT,ok,,"",2.10775429166667,10,3.3,46.5397998475,27.3147984834832,19.2250013640168,41.3087323688812,24.77737,55.5503789473684,0.199724599583334,55.3506543477851,297.449877784596,322.183342,1.77635683940025e-15,0,0,1
15-Mar-2020,LL,ok,,"",2.233050875,10,3.3,46.5397998475,40.6068078864204,5.93299196107956,12.7482111666156,24.77737,11.8733356972867,11.8733356972867,1.00000018932178e-07,284.96005523488,111.400762019831,1.33226762955019e-14,0,0,1
16-Mar-2020,SH_BM,ok,,"",0.522162666666667,10,3.3,57.88686559,46.0390386395488,11.8478269504512,20.467211049855,23.714525,79.6648886426593,19.75886,79.4294486426593,387.143959355491,264.60882333778,1.4432899320127e-15,0,0,1
16-Mar-2020,VPP_BM,ok,,"",1.72638945833333,10,3.3,57.88686559,43.856646698458,14.030218891542,24.2373097049597,23.714525,77.0285757894737,19.95403,77.0285757894737,391.95615910125,319.999883991754,1.55431223447522e-15,0,0,1
16-Mar-2020,PS,ok,,"",2.6519385,10,3.3,57.88686559,53.9844635920507,3.9024019979493,6.74142909306779,23.714525,15.7849314568876,15.7849314568876,1.02603340703666e-05,378.838344704968,105.6802509784,1.33226762955019e-15,0,0,1
16-Mar-2020,PSDT,ok,,"",3.43042583333333,10,3.3,57.88686559,43.856646698458,14.030218891542,24.2373097049597,23.714525,83.9325542105263,6.62510660251042,78.1875942105263,391.956208107198,319.999982003113,3.38618022510673e-15,0,0,1
16-Mar-2020,LL,ok,,"",5.56656220833333,10,3.3,57.88686559,53.9844655265555,3.90240006344445,6.74142575119596,23.714525,15.7849315085836,15.7849314085835,1.00000182357007e-07,378.838355006004,105.679297464945,9.09272657168003e-14,0,0,1
01-Apr-2020,SH_BM,ok,,"",0.978665708333333,10,3.3,42.697179065,31.9323639456452,10.7648151193548,25.2120054652018,21.5824885,72.3987026786704,11.13095,72.3987026786704,288.801604502695,240.756453914723,9.99200722162641e-16,0,0,1
01-Apr-2020,VPP_BM,ok,,"",2.56444133333333,10,3.3,42.697179065,28.7443043798138,13.9528746851862,32.678680397,21.5824885,80.4415042105263,9.67147209088808,80.4415042105263,295.229114463229,320.148630334972,1.33226762955019e-15,0,0,1
01-Apr-2020,PS,ok,,"",3.348377625,10,3.3,42.697179065,39.8202300442205,2.87694902077951,6.73803067036299,21.5824885,11.6433426209518,11.6433426209518,8.86306509251256e-06,279.440214039778,67.4969246524453,8.46545056276682e-16,0,0,1
01-Apr-2020,PSDT,ok,,"",1.505950625,10,3.3,42.697179065,28.7443043798139,13.9528746851861,32.678680397,21.5824885,80.4415042105263,1.51978448656177,78.9217197239646,295.229129169489,320.14992962588,5.84327907697451e-15,0,0,1
01-Apr-2020,LL,ok,,"",4.51129658333333,10,3.3,42.697179065,39.8202317073349,2.8769473576651,6.73802677522414,21.5824885,11.6433426725541,11.6433425725541,1.00000013603108e-07,279.440222941298,67.4961423003876,4.88498130835069e-15,0,0,1
02-Apr-2020,SH_BM,ok,,"",0.46896275,10,3.3,34.01529078275,23.3756065368081,10.6396842459419,31.2791218334596,17.432523,50.6492285277008,8.41517,50.6492285277008,225.553818167671,205.42097255268,8.88178419700125e-16,0,0,1
02-Apr-2020,VPP_BM,ok,,"",1.06172091666667,10,3.3,34.01529078275,20.1439120378291,13.8713787449209,40.7798329096027,17.432523,64.8598303878116,3.33066907387547e-16,64.8598303878116,221.361670745374,222.789140172513,8.88178419700125e-16,0,0,1
02-Apr-2020,PS,ok,,"",2.55984491666667,10,3.3,34.01529078275,29.4117582149364,4.60353256781355,13.5337151671451,17.432523,9.45320234766963,9.45320234766963,4.28845406723042,211.834620188949,93.3285748852542,1.99840144432528e-15,0,0,1
02-Apr-2020,PSDT,ok,,"",1.669279875,10,3.3,34.01529078275,20.1439120378291,13.8713787449209,40.7798329096027,17.432523,65.0112751172073,2.77555756156289e-16,65.0112751172073,221.361670745374,222.789140172515,1.33226762955019e-15,0,0,1
02-Apr-2020,LL,ok,,"",4.52968995833333,10,3.3,34.01529078275,32.3299517689301,1.68533901381988,4.95465120255436,17.432523,9.45320232728954,9.4532023272895,1.00000100644593e-07,226.876854554948,93.0357271575066,3.55493412484975e-13,0,0,1
15-Apr-2020,SH_BM,ok,,"",0.437157166666667,10,3.3,31.048841546,18.1445825240954,12.9042590219046,41.5611609946427,17.2670585,44.8634388754848,5.248137325,44.8634388754848,177.362341863961,228.704757233475,8.88178419700125e-16,0,0,1
15-Apr-2020,VPP_BM,ok,,"",1.48637416666667,10,3.3,31.048841546,13.2411445276038,17.8076970183962,57.353821050017,17.2670585,43.4498102726345,5.55111512312578e-16,43.4498102726345,145.507082720921,163.936634781614,9.43689570931383e-16,0,0,1
15-Apr-2020,PS,ok,,"",2.75878679166667,10,3.3,31.048841546,17.9082707578956,13.1405707881044,42.3222578808171,17.2670585,7.60865108946108,7.60865108946107,7.60865108946108,140.786409816853,88.0378967881035,1.55431223447522e-15,0,0,1
