Dataset,Day,CaseId,CaseKind,Strategy,Status,ErrorIdentifier,ErrorMessage,CapRatio,CapKW,DemandChargeEURPerKW,EtaBatteryCharge,EtaBatteryDischarge,WallTimeSeconds,IntervalMinutes,HouseCount,PvHomeCount,PvBoundaryId,TransferLossFraction,H4MaskAffected,BatteryCapacityKWhPerHome,BatteryPowerKWPerHome,MaxSolverTimeSeconds,PaperLoadOnlyBaselineBillEUR,PaperSavingsPercent,PvSelfNoBatteryBaselineBillEUR,EngineeringSavingsPercent,OriginalLoadPeakKW,PvSelfNoBatteryPeakKW,PvSelfNoBatteryDaytimePeakKW,PvSelfNoBatteryNightPeakKW,OptimizedBillEUR,AllDayPeakKW,DaytimePeakKW,NightPeakKW,LoadRangeKW,TotalGridImportKWh,BatteryThroughputKWh,PvCurtailmentKWh,SharedExportKWh,ObjectiveWithDemandChargeEUR,PeakExcessOverCapKW,CapViolationKW,EnergyBalanceResidualKW,PvAllocationResidualKW,HomeBalanceResidualKW,BatteryDynamicsResidualKW,AggregateImportResidualKW,InitialSocErrorKWh,TerminalSocErrorKWh,SocBoundViolationKWh,ChargePowerViolationKW,DischargePowerViolationKW,AggregateImportNonnegativeViolationKW,SimultaneousChargeDischargeKW,MaximumLexicographicViolation,MinimumExitFlag,MaximumRelativeMipGapPercent,StageCount,StageOneName,StageOneValue,ArtifactDirectory,InputsSha256,SolutionSha256
StoreNet,2020-08-24,FRONTIER_R1.500,frontier,IMPROVED_PEAK_GUARD,ok,,,1.5,26.90424375,NaN,0.95,0.95,2.56230241666667,30,20,10,DC_SOURCE,0.07,1,10,3.3,600,36.671172405,46.6664306157681,33.29714113,41.2620888313724,18.87078,17.9361625,17.9361625,12.825367,19.558045178632,26.90424375,1.421172207694e-15,26.90424375,26.90424375,214.92357339156,244.671414653507,0,32.778461509207,NaN,1.4210854715202e-14,1.4210854715202e-14,2.73114864057789e-14,1.11022302462516e-16,2.22044604925031e-16,2.73114864057789e-14,0,0,0,1.11022302462516e-16,0,4.44089209850063e-16,5.38458166943201e-15,0,2.1316282072803e-14,1,0,2,billEUR,19.5580432228276,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_typical_20200824/cases/2020-08-24/FRONTIER_R1.500,166c06cf5ede3d341d4642abc93539728a7f931b8b183b73d2a06990ec02a820,be0934be7e20801f7935f7edc00d26078aa0137e012b21ae9ecb317c9c731327
StoreNet,2020-08-24,FRONTIER_R1.250,frontier,IMPROVED_PEAK_GUARD,ok,,,1.25,22.420203125,NaN,0.95,0.95,2.395372375,30,20,10,DC_SOURCE,0.07,1,10,3.3,600,36.671172405,46.6664306157681,33.29714113,41.2620888313724,18.87078,17.9361625,17.9361625,12.825367,19.558045178632,22.420203125,1.7430501486615e-14,22.420203125,22.420203125,214.92357339156,244.671414653512,0,32.7784615092045,NaN,1.06581410364015e-14,1.06581410364015e-14,2.84772205816353e-14,1.11022302462516e-16,2.22044604925031e-16,2.84772205816353e-14,0,0,0,1.24344978758018e-14,0,4.44089209850063e-16,1.33226762955019e-15,0,2.1316282072803e-14,1,0,2,billEUR,19.5580432228276,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_typical_20200824/cases/2020-08-24/FRONTIER_R1.250,3245c73056c0b38e41fd5cd98cb8224ff1a867e4d5564e186dc2fe8089dc46f3,8f7be634b75371f7474be1bbf0cb0593051890c04458ff2b3b7184609455b654
StoreNet,2020-08-24,FRONTIER_R1.100,frontier,IMPROVED_PEAK_GUARD,ok,,,1.1,19.72977875,NaN,0.95,0.95,5.066619625,30,20,10,DC_SOURCE,0.07,1,10,3.3,600,36.671172405,46.6664306156219,33.29714113,41.2620888312114,18.87078,17.9361625,17.9361625,12.825367,19.5580451786856,19.72977875,4.32986979603811e-15,19.72977875,19.72977875,214.923573392149,244.67141460147,0,32.7784615357852,NaN,1.4210854715202e-14,1.4210854715202e-14,2.12607709215717e-14,2.99760216648792e-15,4.44089209850063e-16,2.12607709215717e-14,0,0,0,1.77635683940025e-15,8.88178419700125e-16,4.44089209850063e-16,2.55351295663786e-15,0,2.48689957516035e-14,1,2.73600854749569e-12,2,billEUR,19.5580432228812,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_typical_20200824/cases/2020-08-24/FRONTIER_R1.100,3fd7c89554e8b2bcdb778bbae2bdef23246c16d8b142a9456ae6abcc19c33b7e,29c214e8de05f39a2351469493d16599566baaa245284c6d88566b9c17f86fc5
StoreNet,2020-08-24,FRONTIER_R1.000,frontier,IMPROVED_PEAK_GUARD,ok,,,1,17.9361625,NaN,0.95,0.95,2.3660975,30,20,10,DC_SOURCE,0.07,1,10,3.3,600,36.671172405,43.9038899748672,33.29714113,38.2196172953695,18.87078,17.9361625,17.9361625,12.825367,20.5711012198149,17.9361625,7.2084505,17.9361625,17.9361625,212.657449236159,217.875128316187,0,20.0494539750684,NaN,1.77635683940025e-14,1.77635683940025e-14,6.21724893790088e-15,6.66133814775094e-16,2.22044604925031e-16,6.21724893790088e-15,0,0,0,1.11022302462516e-16,8.88178419700125e-16,4.44089209850063e-16,4.16333634234434e-15,0,2.1316282072803e-14,1,0,2,billEUR,20.571099162705,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_typical_20200824/cases/2020-08-24/FRONTIER_R1.000,e44dc53659938fefe803a05b074d516333ee5b14844404a06a5de8ee18a23d88,59ab271e6d664802ffd6a25aca49b7ceba04e1a50446e199b321bb7149c5bb85
StoreNet,2020-08-24,FRONTIER_R0.950,frontier,IMPROVED_PEAK_GUARD,ok,,,0.95,17.039354375,NaN,0.95,0.95,3.276311125,30,20,10,DC_SOURCE,0.07,1,10,3.3,600,36.671172405,42.0224520817261,33.29714113,36.1475314943901,18.87078,17.9361625,17.9361625,12.825367,21.2610465533017,17.039354375,8.10415163362272,17.039354375,17.039354375,211.452464518308,210.656223806713,0,11.7020280091436,NaN,3.5527136788005e-15,3.5527136788005e-15,7.72715225139109e-14,1.33226762955019e-14,2.22044604925031e-16,7.72715225139109e-14,0,0,0,3.5527136788005e-15,8.88178419700125e-16,4.44089209850063e-16,6.03683769639929e-15,0,7.105427357601e-15,1,0,2,billEUR,21.2610444271973,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_typical_20200824/cases/2020-08-24/FRONTIER_R0.950,153246b9b00f4a6ec8d15b3da8a87b341847bfeea626b375645b958ae2245d82,b416d8b06650346414049f7b402716465a462fb253bea900b42fc743bf507f96
StoreNet,2020-08-24,FRONTIER_R0.900,frontier,IMPROVED_PEAK_GUARD,ok,,,0.9,16.14254625,NaN,0.95,0.95,3.087265375,30,20,10,DC_SOURCE,0.07,1,10,3.3,600,36.671172405,40.0372326269862,33.29714113,33.9611478465479,18.87078,17.9361625,17.9361625,12.825367,21.989049802167,16.14254625,8.58494,16.14254625,16.14254625,210.443654621995,207.059066875516,0,4.98092928724205,NaN,3.5527136788005e-15,3.5527136788005e-15,1.15463194561016e-14,4.77395900588817e-15,2.22044604925031e-16,1.15463194561016e-14,0,0,0,2.66453525910038e-15,0,4.44089209850063e-16,7.85482789922298e-15,0,3.5527136788005e-15,1,0,2,billEUR,21.9890476032622,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_typical_20200824/cases/2020-08-24/FRONTIER_R0.900,c5a27b7b2fef64674af9cfe69ceb1d15750e6f4e483c535b18edc63722c4ba43,67971dff795298beccc53773b05a4608b4b6c1fab7df0cbb80254ab38a64e7c0
StoreNet,2020-08-24,FRONTIER_R0.850,frontier,IMPROVED_PEAK_GUARD,ok,,,0.85,15.245738125,NaN,0.95,0.95,4.839819375,30,20,10,DC_SOURCE,0.07,1,10,3.3,600,36.671172405,37.9809002605535,33.29714113,31.6964453474047,18.87078,17.9361625,17.9361625,12.825367,22.7431309894813,15.2457381250002,9.96948,15.2457381250002,15.2457381250002,209.569267088821,190.019673630356,0,4.98094872232211,NaN,1.97175609173428e-13,1.97175609173428e-13,4.76702011198427e-14,2.94209101525666e-15,2.22044604925031e-16,4.76702011198427e-14,0,0,0,2.12052597703405e-14,4.44089209850063e-16,4.44089209850063e-16,4.44089209850063e-15,0,0,1,0,2,billEUR,22.7431287151685,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_typical_20200824/cases/2020-08-24/FRONTIER_R0.850,4370365bb5f25a1f595cd91363c4f28ce1d0c1735190e97f8745bdddb3fc4f05,1ea29070d3e921f6c7cf23baa407a2549a8c23030daceaa8e47b4ab1591d4b19
StoreNet,2020-08-24,FRONTIER_R0.800,frontier,IMPROVED_PEAK_GUARD,ok,,,0.8,14.34893,NaN,0.95,0.95,5.29430616666667,30,20,10,DC_SOURCE,0.07,1,10,3.3,600,36.671172405,35.9245678941207,33.29714113,29.4317428482614,18.87078,17.9361625,17.9361625,12.825367,23.4972121767957,14.34893,13.56448,14.34893,14.34893,208.694879555648,172.980280385192,0,4.98096815740382,NaN,1.24344978758018e-14,1.24344978758018e-14,1.67643676718399e-14,1.67643676718399e-14,2.22044604925031e-16,1.24344978758018e-14,0,0,0,1.77635683940025e-15,8.88178419700125e-16,4.44089209850063e-16,1.15463194561016e-14,0,3.5527136788005e-15,1,1.51197257246555e-16,2,billEUR,23.4972098270747,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_typical_20200824/cases/2020-08-24/FRONTIER_R0.800,a23ce9e922a1bb0a3ca8866a04f81a464f5f8cb5edf096155d410debc6e90b9b,655f024efd9ca281ec7672c8e6ab2e3170285de656ec5a9d88dbc7ecab640acd
StoreNet,2020-08-24,FRONTIER_R0.750,frontier,IMPROVED_PEAK_GUARD,ok,,,0.75,13.452121875,NaN,0.95,0.95,3.08537104166667,30,20,10,DC_SOURCE,0.07,1,10,3.3,600,36.671172405,33.868235527688,33.29714113,27.1670403491181,18.87078,17.9361625,17.9361625,12.825367,24.2512933641101,13.452121875,13.452121875,13.452121875,13.452121875,207.820492022475,155.940887140032,0,4.98098759248412,NaN,5.32907051820075e-15,5.32907051820075e-15,2.44249065417534e-14,1.45994327738208e-14,6.66133814775094e-16,2.44249065417534e-14,0,0,0,1.11022302462516e-16,4.44089209850063e-16,4.44089209850063e-16,7.57727214306669e-15,0,7.105427357601e-15,1,0,2,billEUR,24.251290938981,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_typical_20200824/cases/2020-08-24/FRONTIER_R0.750,a416b963fc3b0ba18885ce67b1b6b2b5c6d48abf11ff1fb5f9abcafd639302e9,4b84a456de346153c7bf5b7307202e50eba5870ac709ff863544096e9df48e7f
StoreNet,2020-08-24,FRONTIER_R0.700,frontier,IMPROVED_PEAK_GUARD,ok,,,0.7,12.55531375,NaN,0.95,0.95,3.195103125,30,20,10,DC_SOURCE,0.07,1,10,3.3,600,36.671172405,31.7761267445507,33.29714113,24.8629361746214,18.87078,17.9361625,17.9361625,12.825367,25.0184941828745,12.55531375,12.5553137499998,12.55531375,12.5553137500002,206.942042061853,139.133296639658,0,4.8401856551714,NaN,5.32907051820075e-15,5.32907051820075e-15,2.1094237467878e-13,2.0655699373151e-13,8.32112156956555e-14,2.1094237467878e-13,0,0,0,8.98170426921752e-14,0,4.44089209850063e-16,1.74485426107651e-13,0,0,1,0,2,billEUR,25.0184916810254,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_typical_20200824/cases/2020-08-24/FRONTIER_R0.700,d58865fe94afad366667ce544d967dd0d9030cb56776e7fda49071438f49fbef,cffe0d847baa104b8fd27e649b376773e5d41bef89a220c77501c49f9f2bd5ad
