Day,CaseId,IntervalEnd,IntervalIndex,AggregateLoadKW,PvAvailableACKW,BatteryNetDischargeKW,AggregateImportKW,CapKW
2020-08-24,FRONTIER_R1.750,2020-08-24 13:00:00,26,9.40188,4.902171,5.04487014148274,6.66133814775094e-16,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 13:30:00,27,10.58522,6.809847,4.28612234295416,-5.55111512312578e-16,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 14:00:00,28,10.44682,6.453787,4.47661809847199,2.22044604925031e-16,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 14:30:00,29,14.32608,4.7234,10.3495111601585,-9.43689570931383e-16,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 15:00:00,30,8.92004,4.525458,4.78746288624788,2.77555756156289e-17,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 15:30:00,31,7.60056,3.510117,4.44536818336163,-2.77555756156289e-16,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 16:00:00,32,10.59344,3.117691,8.0537147368421,4.10782519111308e-15,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 16:30:00,33,12.01244,2.07157,10.6391457838144,-4.44089209850063e-16,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 17:00:00,34,9.71752,1.523382,8.84467010956423,-7.91033905045424e-16,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 17:30:00,35,10.7835,1.246723,10.1408437011885,4.32986979603811e-15,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 18:00:00,36,18.87078,1.0011955,18.9734539728353,-2.22044604925031e-16,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 18:30:00,37,18.22888,0.725876,18.629067934352,3.33066907387547e-16,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 19:00:00,38,12.09404,0.84094,12.0353960384833,3.95516952522712e-16,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 19:30:00,39,16.00942,0.335198,16.6649579286927,1.66533453693773e-16,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 20:00:00,40,13.29302,0.088711,13.957058483305,0,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 20:30:00,41,12.19997,0.013357,12.9006774476514,3.44169137633799e-15,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 21:00:00,42,15.5166,0.011191,16.5624241878891,4.44089209850063e-16,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 21:30:00,43,14.87162,0.00893,15.6697185059423,2.83106871279415e-15,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 22:00:00,44,16.79454,0.003154,17.8100676627052,5.55111512312578e-17,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 22:30:00,45,12.835,0.009633,4.67462326157961e-16,12.825367,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 23:00:00,46,9.01564,0.006023,-8.76491861546177e-17,9.009617,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-24 23:30:00,47,10.04552,0.003629,-2.04514767694108e-16,10.041891,31.388284375
2020-08-24,FRONTIER_R1.750,2020-08-25 00:00:00,48,11.0438,0.004237,1.75298372309235e-16,11.039563,31.388284375
2020-08-24,FRONTIER_R1.500,2020-08-24 00:30:00,1,6.75743,0.004807,-0.00480699999999965,6.75743,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 01:00:00,2,6.37418,0.004427,-0.004427,6.37418,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 01:30:00,3,4.10152,0.003553,-0.003553,4.10152,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 02:00:00,4,4.11671,0.003135,-0.003135,4.11671,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 02:30:00,5,4.44797,0.004693,-0.004693,4.44797,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 03:00:00,6,4.4792,0.004351,-0.004351,4.4792,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 03:30:00,7,4.24431,0.003154,-2.52466303146429,6.8985300331203,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 04:00:00,8,3.74379,0.003192,-22.0056230625,26.90424375,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 04:30:00,9,4.02711,0.003629,-21.7369060625,26.90424375,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 05:00:00,10,5.83211,0.006441,-20.0249680625,26.90424375,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 05:30:00,11,7.76492,0.003591,-18.1859485625,26.90424375,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 06:00:00,12,10.10506,0.001064,-15.9602885625,26.90424375,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 06:30:00,13,10.5033,0,-15.5808965625,26.90424375,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 07:00:00,14,10.14938,0,-15.9171205625,26.90424375,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 07:30:00,15,10.0849,0.07619,-16.0545665625,26.90424375,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 08:00:00,16,10.6098,0.388588,-15.8683095625,26.90424375,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 08:30:00,17,7.82226,1.249174,-19.3770585625,26.90424375,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 09:00:00,18,10.41748,1.460131,-17.1225565625,26.90424375,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 09:30:00,19,8.14186,2.009022,-19.8332865625,26.90424375,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 10:00:00,20,5.45138,3.660673,-24.0408935625,26.90424375,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 10:30:00,21,6.84392,5.845578,1.35809202506225,1.421172207694e-15,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 11:00:00,22,9.1955,4.427418,5.30379701188455,-4.44089209850063e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 11:30:00,23,14.25528,3.627746,11.5527635766836,-4.71844785465692e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 12:00:00,24,10.01139,4.309922,6.30855013016412,-1.77635683940025e-15,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 12:30:00,25,10.05596,5.069561,5.69140585172609,-8.32667268468867e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 13:00:00,26,9.40188,4.902171,5.06194586304471,-6.66133814775094e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 13:30:00,27,10.58522,6.809847,4.28612234295416,-5.55111512312578e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 14:00:00,28,10.44682,6.453787,4.47661809847199,0,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 14:30:00,29,14.32608,4.7234,10.3495111601585,1.66533453693773e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 15:00:00,30,8.92004,4.525458,4.80138524052066,1.66533453693773e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 15:30:00,31,7.60056,3.510117,4.44367582342954,-8.32667268468867e-17,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 16:00:00,32,10.59344,3.117691,7.96624855789474,-2.77555756156289e-17,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 16:30:00,33,12.01244,2.07157,10.6381980804754,-2.22044604925031e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 17:00:00,34,9.71752,1.523382,8.84485429473684,4.30211422042248e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 17:30:00,35,10.7835,1.246723,10.2074954272779,1.11022302462516e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 18:00:00,36,18.87078,1.0011955,18.9734539728353,2.22044604925031e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 18:30:00,37,18.22888,0.725876,18.5374744991511,1.11022302462516e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 19:00:00,38,12.09404,0.84094,11.9644499950198,0,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 19:30:00,39,16.00942,0.335198,16.6095347255235,5.55111512312578e-17,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 20:00:00,40,13.29302,0.088711,14.0078007583475,-1.11022302462516e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 20:30:00,41,12.19997,0.013357,12.9470596378042,1.11022302462516e-16,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 21:00:00,42,15.5166,0.011191,16.3920583701188,0,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 21:30:00,43,14.87162,0.00893,15.6670341822298,0,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 22:00:00,44,16.79454,0.003154,17.8685222184494,-5.38458166943201e-15,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 22:30:00,45,12.835,0.009633,4.67462326157961e-16,12.825367,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 23:00:00,46,9.01564,0.006023,-8.76491861546177e-17,9.009617,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-24 23:30:00,47,10.04552,0.003629,-2.04514767694108e-16,10.041891,26.90424375
2020-08-24,FRONTIER_R1.500,2020-08-25 00:00:00,48,11.0438,0.004237,1.75298372309235e-16,11.039563,26.90424375
2020-08-24,FRONTIER_R1.250,2020-08-24 00:30:00,1,6.75743,0.004807,-0.00480699999999965,6.75743,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 01:00:00,2,6.37418,0.004427,-0.004427,6.37418,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 01:30:00,3,4.10152,0.003553,-0.003553,4.10152,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 02:00:00,4,4.11671,0.003135,-6.51787284396422,10.9743287831202,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 02:30:00,5,4.44797,0.004693,-17.07831446875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 03:00:00,6,4.4792,0.004351,-17.04830396875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 03:30:00,7,4.24431,0.003154,-17.27025246875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 04:00:00,8,3.74379,0.003192,-17.74578446875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 04:30:00,9,4.02711,0.003629,-17.47706746875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 05:00:00,10,5.83211,0.006441,-15.76512946875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 05:30:00,11,7.76492,0.003591,-13.92610996875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 06:00:00,12,10.10506,0.001064,-11.70044996875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 06:30:00,13,10.5033,0,-11.32105796875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 07:00:00,14,10.14938,0,-11.65728196875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 07:30:00,15,10.0849,0.07619,-11.79472796875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 08:00:00,16,10.6098,0.388588,-11.60847096875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 08:30:00,17,7.82226,1.249174,-15.11721996875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 09:00:00,18,10.41748,1.460131,-12.86271796875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 09:30:00,19,8.14186,2.009022,-15.57344796875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 10:00:00,20,5.45138,3.660673,-19.78105496875,22.420203125,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 10:30:00,21,6.84392,5.845578,1.35809202506215,-1.33226762955019e-15,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 11:00:00,22,9.1955,4.427418,5.35862915676288,-1.11022302462516e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 11:30:00,23,14.25528,3.627746,11.5527635766836,-4.9960036108132e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 12:00:00,24,10.01139,4.309922,6.2239828409734,-4.9960036108132e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 12:30:00,25,10.05596,5.069561,5.56538208262592,-7.7715611723761e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 13:00:00,26,9.40188,4.902171,4.92357534736842,-1.66533453693773e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 13:30:00,27,10.58522,6.809847,4.28612234295416,-5.55111512312578e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 14:00:00,28,10.44682,6.453787,4.48230291454443,2.22044604925031e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 14:30:00,29,14.32608,4.7234,10.3495111601584,1.7430501486615e-14,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 15:00:00,30,8.92004,4.525458,4.83786764006791,1.11022302462516e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 15:30:00,31,7.60056,3.510117,4.44367582342954,5.55111512312578e-17,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 16:00:00,32,10.59344,3.117691,7.96624855789473,3.5527136788005e-15,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 16:30:00,33,12.01244,2.07157,10.6202995479343,4.44089209850063e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 17:00:00,34,9.71752,1.523382,8.88303694397283,5.41233724504764e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 17:30:00,35,10.7835,1.246723,10.2074954272779,1.11022302462516e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 18:00:00,36,18.87078,1.0011955,18.9173937577816,-2.22044604925031e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 18:30:00,37,18.22888,0.725876,18.6537741812111,1.11022302462516e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 19:00:00,38,12.09404,0.84094,12.0581097906055,0,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 19:30:00,39,16.00942,0.335198,16.6649579286927,-4.44089209850063e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 20:00:00,40,13.29302,0.088711,14.0078007583475,-2.77555756156289e-17,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 20:30:00,41,12.19997,0.013357,12.9198804640634,1.11022302462516e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 21:00:00,42,15.5166,0.011191,16.4749396378042,-3.33066907387547e-16,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 21:30:00,43,14.87162,0.00893,15.7225302773062,-5.55111512312578e-17,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 22:00:00,44,16.79454,0.003154,17.7796796604414,0,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 22:30:00,45,12.835,0.009633,4.67462326157961e-16,12.825367,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 23:00:00,46,9.01564,0.006023,-8.76491861546177e-17,9.009617,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-24 23:30:00,47,10.04552,0.003629,-2.04514767694108e-16,10.041891,22.420203125
2020-08-24,FRONTIER_R1.250,2020-08-25 00:00:00,48,11.0438,0.004237,1.75298372309235e-16,11.039563,22.420203125
2020-08-24,FRONTIER_R1.100,2020-08-24 00:30:00,1,6.75743,0.004807,-12.3285383125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 01:00:00,2,6.37418,0.004427,-5.41062290758332,12.0649125342982,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 01:30:00,3,4.10152,0.003553,-14.8503988125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 02:00:00,4,4.11671,0.003135,-14.8355503125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 02:30:00,5,4.44797,0.004693,-14.5224113125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 03:00:00,6,4.4792,0.004351,-14.4924008125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 03:30:00,7,4.24431,0.003154,-14.7143493125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 04:00:00,8,3.74379,0.003192,-15.1898813125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 04:30:00,9,4.02711,0.003629,-14.9211643125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 05:00:00,10,5.83211,0.006441,-13.2092263125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 05:30:00,11,7.76492,0.003591,-11.3702068125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 06:00:00,12,10.10506,0.001064,-9.14454681250001,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 06:30:00,13,10.5033,0,-8.7651548125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 07:00:00,14,10.14938,0,-9.10137881250001,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 07:30:00,15,10.0849,0.07619,-9.2388248125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 08:00:00,16,10.6098,0.388588,-9.0525678125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 08:30:00,17,7.82226,1.249174,-12.5613168125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 09:00:00,18,10.41748,1.460131,-10.3068148125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 09:30:00,19,8.14186,2.009022,-13.0175448125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 10:00:00,20,5.45138,3.660673,-17.2251518125,19.72977875,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 10:30:00,21,6.84392,5.845578,1.35809202618133,-4.44089209850063e-16,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 11:00:00,22,9.1955,4.427418,5.35862915676288,-2.55351295663786e-15,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 11:30:00,23,14.25528,3.627746,11.4854192689304,1.94289029309402e-16,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 12:00:00,24,10.01139,4.309922,6.30855013016412,6.66133814775094e-16,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 12:30:00,25,10.05596,5.069561,5.59167546123373,-1.66533453693773e-16,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 13:00:00,26,9.40188,4.902171,5.01152367855122,-4.44089209850063e-16,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 13:30:00,27,10.58522,6.809847,4.28612234295416,-5.55111512312578e-16,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 14:00:00,28,10.44682,6.453787,4.47661809847199,1.11022302462516e-16,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 14:30:00,29,14.32608,4.7234,10.4800558121109,-1.99840144432528e-15,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 15:00:00,30,8.92004,4.525458,4.80601546123373,1.11022302462516e-16,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 15:30:00,31,7.60056,3.510117,4.48324186757216,1.4432899320127e-15,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 16:00:00,32,10.59344,3.117691,7.96624855789474,1.36002320516582e-15,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 16:30:00,33,12.01244,2.07157,10.5879027730617,1.11022302462516e-15,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 17:00:00,34,9.71752,1.523382,8.95540434634975,9.71445146547012e-17,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 17:30:00,35,10.7835,1.246723,10.2074954272779,-7.7715611723761e-16,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 18:00:00,36,18.87078,1.0011955,18.9734539728353,2.22044604925031e-16,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 18:30:00,37,18.22888,0.725876,18.6569918732315,1.11022302462516e-16,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 19:00:00,38,12.09404,0.84094,11.9208701754386,7.7715611723761e-16,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 19:30:00,39,16.00942,0.335198,16.5411763780419,1.21430643318376e-17,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 20:00:00,40,13.29302,0.088711,14.0078007583475,-3.33066907387547e-16,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 20:30:00,41,12.19997,0.013357,13.0073206451613,-1.11022302462516e-15,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 21:00:00,42,15.5166,0.011191,16.3920583701188,0,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 21:30:00,43,14.87162,0.00893,15.6670341822298,4.32986979603811e-15,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 22:00:00,44,16.79454,0.003154,17.7283510809281,0,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 22:30:00,45,12.835,0.009633,4.67462326157961e-16,12.825367,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 23:00:00,46,9.01564,0.006023,-8.76491861546177e-17,9.009617,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-24 23:30:00,47,10.04552,0.003629,-2.04514767694108e-16,10.041891,19.72977875
2020-08-24,FRONTIER_R1.100,2020-08-25 00:00:00,48,11.0438,0.004237,1.75298372309235e-16,11.039563,19.72977875
2020-08-24,FRONTIER_R1.000,2020-08-24 00:30:00,1,6.75743,0.004807,-10.624602875,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 01:00:00,2,6.37418,0.004427,-10.988310375,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 01:30:00,3,4.10152,0.003553,-13.146463375,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 02:00:00,4,4.11671,0.003135,-13.131614875,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 02:30:00,5,4.44797,0.004693,-12.818475875,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 03:00:00,6,4.4792,0.004351,-12.788465375,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 03:30:00,7,4.24431,0.003154,-13.010413875,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 04:00:00,8,3.74379,0.003192,-13.485945875,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 04:30:00,9,4.02711,0.003629,-13.217228875,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 05:00:00,10,5.83211,0.006441,-11.505290875,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 05:30:00,11,7.76492,0.003591,-9.666271375,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 06:00:00,12,10.10506,0.001064,-7.440611375,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 06:30:00,13,10.5033,0,-7.061219375,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 07:00:00,14,10.14938,0,-7.397443375,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 07:30:00,15,10.0849,0.07619,-7.534889375,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 08:00:00,16,10.6098,0.388588,-7.34863237500002,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 08:30:00,17,7.82226,1.249174,-10.857381375,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 09:00:00,18,10.41748,1.460131,-8.602879375,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 09:30:00,19,8.14186,2.009022,-11.313609375,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 10:00:00,20,5.45138,3.660673,-15.521216375,17.9361625,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 10:30:00,21,6.84392,5.845578,1.35807519334343,1.11022302462516e-16,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 11:00:00,22,9.1955,4.427418,5.27065020939445,2.1094237467878e-15,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 11:30:00,23,14.25528,3.627746,11.3408610913839,-3.05311331771918e-16,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 12:00:00,24,10.01139,4.309922,6.1805744631579,-2.77555756156289e-16,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 12:30:00,25,10.05596,5.069561,5.51790409734012,1.66533453693773e-16,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 13:00:00,26,9.40188,4.902171,4.93980596491228,-1.66533453693773e-16,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 13:30:00,27,10.58522,6.809847,4.28612234295416,-5.55111512312578e-16,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 14:00:00,28,10.44682,6.453787,4.47661809847199,0,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 14:30:00,29,14.32608,4.7234,10.2906753052632,-3.81639164714898e-16,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 15:00:00,30,8.92004,4.525458,4.76693430673458,-4.16333634234434e-15,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 15:30:00,31,7.60056,3.510117,4.44367582342954,-5.55111512312578e-17,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 16:00:00,32,10.59344,3.117691,7.96624855789474,8.32667268468867e-17,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 16:30:00,33,12.01244,2.07157,10.5044613263158,2.77555756156289e-17,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 17:00:00,34,9.71752,1.523382,8.69289681946803,4.16333634234434e-17,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 17:30:00,35,10.7835,1.246723,10.1101435314092,0,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 18:00:00,36,18.87078,1.0011955,18.9173937577816,2.22044604925031e-16,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 18:30:00,37,18.22888,0.725876,18.5095204527448,1.11022302462516e-16,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 19:00:00,38,12.09404,0.84094,11.9394651972835,-1.11022302462516e-16,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 19:30:00,39,16.00942,0.335198,15.0642410526316,1.36526696,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 20:00:00,40,13.29302,0.088711,12.6867010396643,1.15194301231888,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 20:30:00,41,12.19997,0.013357,10.0846978947368,2.60615,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 21:00:00,42,15.5166,0.011191,11.85502,4.24314,17.9361625
2020-08-24,FRONTIER_R1.000,2020-08-24 21:30:00,43,14.87162,0.00893,8.17097894736842,7.10026,17.9361625
