Day,DemandChargeEURPerKW,Status,Feasible,P0KW,BillEUR,PeakKW,NightPeakKW,ObjectiveWithDemandChargeEUR,PaperSavingsPercent,BillPenaltyVsVppEUR,PaperSavingsSacrificePP,PeakReductionVsVppKW,PeakRatioToP0,PeakAtOrBelowP0,PeakAtOrBelowLex,VppTotalCostUnderTariffEUR,TotalCostSavingVsVppUnderTariffEUR,FrontierLowerBoundCapRatio,FrontierLowerBoundBillEUR,GapAboveFrontierLowerBoundEUR,ConsistentWithFrontier,MaximumRelativeMipGapPercent
2020-08-24,0.02,ok,1,17.9361625,19.5580451744326,19.3465354345413,19.3465354345413,19.9449758831234,46.6664306272195,-4.19939993889784e-09,-1.14513980520314e-08,56.154248775985,1.07863292577447,0,0,21.0680608628425,1.12308497971912,1.1,19.5580451786856,-4.2529997301699e-09,1,0
2020-08-24,0.05,ok,1,17.9361625,19.5580451684617,19.34653542798,19.34653542798,20.5253719398607,46.6664306435019,-1.0170300157597e-08,-2.77337974807779e-08,56.1542487825463,1.07863292540865,0,0,23.3330843891583,2.80771244929761,1.1,19.5580451786856,-1.02238999488691e-08,1,0
2020-08-24,0.1,ok,1,17.9361625,19.5580451592983,19.3465354179103,19.3465354179103,21.4926987010894,46.6664306684898,-1.93337008624894e-08,-5.27217025592108e-08,56.154248792616,1.07863292484724,0,0,27.1081235996846,5.61542489859523,1.1,19.5580451786856,-1.93873006537615e-08,1,0
2020-08-24,0.2,ok,1,17.9361625,19.5580451434482,19.3465354004925,19.3465354004925,23.4273522235467,46.6664307117121,-3.51837989853721e-08,-9.5944002964643e-08,56.1542488100338,1.07863292387614,0,0,34.6582020207373,11.2308497971906,1.1,19.5580451786856,-3.52373987766441e-08,1,0
2020-08-24,0.3,ok,1,17.9361625,19.558045130218,19.3465353859538,19.3465353859538,25.3620057460041,46.6664307477901,-4.84139981438148e-08,-1.32022002219401e-07,56.1542488245725,1.07863292306556,0,0,42.2082804417899,16.8462746957858,1.1,19.5580451786856,-4.84675979350868e-08,1,0
2020-08-24,0.5,ok,1,17.9361625,19.5580451093873,19.346535363063,19.346535363063,29.2313127909188,46.6664308045939,-6.9244698863713e-08,-1.88825801217263e-07,56.1542488474633,1.07863292178932,0,0,57.3084372838952,28.0771244929764,1.1,19.5580451786856,-6.9298298654985e-08,1,0
2020-08-24,1,ok,1,17.9361625,27.2529774689663,10.0652729055259,10.0652729055259,37.3182503744922,25.6828301861151,7.6949322903343,20.983600429653,65.4355113050004,0.561172040313858,1,1,95.0588293891583,57.7405790146661,0.6,26.6192086366729,0.633768832293399,1,1.18048551527493e-14
2020-08-24,2,ok,1,17.9361625,29.0639885544103,8.49824226737148,8.49824226737148,46.0604730891533,20.7443159072615,9.5059433757783,25.9221147085066,67.0025419431548,0.473804932764825,1,1,170.559613599685,124.499140510531,0.5,28.4458489613999,0.618139593010401,1,0
