Day,Strategy,EtaBattery,RoundTripEfficiency,Status,BillEUR,PaperSavingsPercent,EngineeringSavingsPercent,PeakKW,BatteryThroughputKWh,NominalCaseId,NominalBillEUR,NominalPaperSavingsPercent,NominalEngineeringSavingsPercent,NominalPeakKW,NominalBatteryThroughputKWh,BillIncreaseEUR,PaperSavingsDropPP,EngineeringSavingsDropPP,PeakChangeKW,ThroughputChangeKWh
2020-08-24,SH_BM,0.8469,0.71723961,ok,25.3899036413751,30.7633163156975,23.7474966927437,62.3946467267116,222.506107630812,ANCHOR_SH_BM,22.5893280582031,38.4003112615972,32.1583556678067,55.6817390581717,211.456323213822,2.800575583172,7.6369949458997,8.410858975063,6.7129076685399,11.04978441699
2020-08-24,VPP_BM,0.8469,0.71723961,ok,22.5868497397073,38.4070694815647,32.1657987046912,83.7009319093163,275.089967702195,ANCHOR_VPP_BM,19.558045178632,46.6664306157681,41.2620888313724,75.5007842105263,244.671414653528,3.0288045610753,8.2593611342034,9.0962901266812,8.20014769878999,30.418553048667
2020-08-24,VPP_BM_PEAK_LEX,0.8469,0.71723961,ok,22.5868497397073,38.4070694815647,32.1657987046912,22.6748860037734,275.089967702196,ANCHOR_VPP_BM_PEAK_LEX,19.558045178632,46.6664306157681,41.2620888313724,19.3465325017137,244.67252830054,3.0288045610753,8.2593611342034,9.0962901266812,3.3283535020597,30.417439401656
2020-08-24,PS,0.8469,0.71723961,ok,30.1095668707743,17.8930890503274,9.5731169435258,8.80396750199864,89.1559274023674,ANCHOR_PS,29.0639872601539,20.744319436618,12.7132652419584,8.49824226737144,90.3350213394312,1.0455796106204,2.8512303862906,3.1401482984326,0.3057252346272,-1.1790939370638
2020-08-24,PSDT,0.8469,0.71723961,ok,22.5868497397072,38.4070694815648,32.1657987046913,73.7802908750732,275.090064281751,ANCHOR_PSDT,19.558045178632,46.6664306157682,41.2620888313724,75.5007842105263,244.671414653531,3.0288045610752,8.2593611342034,9.0962901266811,-1.7204933354531,30.41864962822
2020-08-24,LL,0.8469,0.71723961,ok,30.1095688032899,17.8930837804777,9.57311113967722,8.80396753616669,89.1559084002508,ANCHOR_LL,29.0639884952874,20.744316068486,12.7132615325303,8.49824231815424,90.3343423628653,1.0455803080025,2.8512322880083,3.14015039285308,0.30572521801245,-1.17843396261451
2020-08-24,IMPROVED_PEAK_GUARD,0.8469,0.71723961,ok,24.5608909140589,33.0239823183016,26.2372381515659,17.9361625,194.825420992864,FRONTIER_R1.000,20.5711012198149,43.9038899748672,38.2196172953695,17.9361625,217.875128316187,3.989789694244,10.8799076565656,11.9823791438036,0,-23.049707323323
